"wavenumber","intensity"
674.9918,0.1176645
678.8489,0.1163847
682.706,0.1163697
686.5631,0.11714
690.4202,0.1173561
694.2773,0.1180819
698.1344,0.1187088
701.9915,0.1181308
705.8486,0.117818
709.7057,0.1178209
713.5628,0.1172817
717.4199,0.116448
721.277,0.1154408
725.1341,0.1145513
728.9911,0.1131718
732.8483,0.1116145
736.7054,0.1094393
740.5624,0.1078343
744.4196,0.1064486
748.2767,0.1048778
752.1337,0.1045262
755.9908,0.1052444
759.848,0.1048917
763.705,0.1042102
767.5621,0.1042825
771.4193,0.1042511
775.2763,0.103304
779.1334,0.1025052
782.9905,0.102118
786.8476,0.101961
790.7047,0.1019472
794.5618,0.1022563
798.4189,0.1021348
802.276,0.1025237
806.1331,0.1034839
809.9902,0.1046897
813.8473,0.10511
817.7043,0.1053713
821.5615,0.1058387
825.4186,0.1060295
829.2756,0.1059824
833.1328,0.1061774
836.9899,0.1061803
840.8469,0.1064035
844.704,0.1069325
848.5612,0.1076432
852.4182,0.1074492
856.2753,0.107168
860.1324,0.1070008
863.9895,0.1075051
867.8466,0.1086541
871.7037,0.109622
875.5608,0.1098405
879.4179,0.1105453
883.275,0.1117156
887.1321,0.1124996
890.9892,0.1131243
894.8463,0.1140764
898.7034,0.1145318
902.5605,0.1146703
906.4176,0.1150041
910.2747,0.1160924
914.1318,0.117488
917.9889,0.1185468
921.8459,0.119789
925.7031,0.1207657
929.5602,0.1211196
933.4172,0.1213367
937.2744,0.121299
941.1315,0.1216803
944.9885,0.1227159
948.8456,0.1241051
952.7028,0.1250746
956.5598,0.1259823
960.4169,0.1268619
964.274,0.1280245
968.1311,0.1297177
971.9882,0.1313733
975.8453,0.1317665
979.7024,0.1311565
983.5595,0.1306102
987.4166,0.1313549
991.2737,0.1330181
995.1308,0.1339045
998.9879,0.1333602
1002.845,0.132341
1006.702,0.1316532
1010.559,0.1315479
1014.416,0.1317476
1018.273,0.1322187
1022.13,0.1328252
1025.988,0.1338915
1029.845,0.1354172
1033.702,0.1367559
1037.559,0.1374111
1041.416,0.1380074
1045.273,0.1388828
1049.13,0.1399565
1052.987,0.1407707
1056.844,0.1413248
1060.701,0.1418951
1064.559,0.1420776
1068.416,0.1417656
1072.273,0.1410337
1076.13,0.1396782
1079.987,0.1382627
1083.844,0.1370991
1087.701,0.1365543
1091.558,0.1364788
1095.415,0.1371817
1099.272,0.1382156
1103.13,0.1384626
1106.987,0.1384831
1110.844,0.1392104
1114.701,0.1401727
1118.558,0.1407381
1122.415,0.1409322
1126.272,0.1412169
1130.129,0.1417275
1133.986,0.142811
1137.843,0.1442515
1141.7,0.1456735
1145.558,0.1471245
1149.415,0.148946
1153.272,0.1507894
1157.129,0.1518426
1160.986,0.1519633
1164.843,0.1514509
1168.7,0.1507016
1172.557,0.1493747
1176.414,0.1478943
1180.271,0.1475022
1184.129,0.1482678
1187.986,0.1496236
1191.843,0.1512699
1195.7,0.15313
1199.557,0.155287
1203.414,0.1573513
1207.271,0.1593951
1211.128,0.1615217
1214.985,0.1631238
1218.842,0.1639399
1222.699,0.16412
1226.557,0.1637526
1230.414,0.1624161
1234.271,0.1607027
1238.128,0.1588639
1241.985,0.1574609
1245.842,0.1570541
1249.699,0.1571064
1253.556,0.1573059
1257.413,0.1573504
1261.271,0.1569827
1265.128,0.155788
1268.985,0.1534343
1272.842,0.1508867
1276.699,0.1491607
1280.556,0.1482681
1284.413,0.1481413
1288.27,0.1485268
1292.127,0.1489938
1295.984,0.1495705
1299.841,0.1503349
1303.698,0.1509345
1307.556,0.1511113
1311.413,0.1511319
1315.27,0.1513098
1319.127,0.1517784
1322.984,0.1524211
1326.841,0.153057
1330.698,0.1535088
1334.555,0.1534198
1338.412,0.1530871
1342.27,0.1533229
1346.127,0.1535263
1349.984,0.1537856
1353.841,0.1542341
1357.698,0.1545538
1361.555,0.1554471
1365.412,0.1566415
1369.269,0.1568179
1373.126,0.1565999
1376.983,0.1571237
1380.84,0.1576065
1384.698,0.1575622
1388.555,0.15784
1392.412,0.1580041
1396.269,0.158023
1400.126,0.1586581
1403.983,0.1592823
1407.84,0.1595788
1411.697,0.1597795
1415.554,0.1594587
1419.411,0.1585584
1423.269,0.1586283
1427.125,0.159294
1430.983,0.1599474
1434.84,0.161477
1438.697,0.1635011
1442.554,0.1642203
1446.411,0.1634328
1450.268,0.1619126
1454.125,0.1598777
1457.982,0.156896
1461.839,0.1557637
1465.697,0.1551299
1469.554,0.15442
1473.411,0.1533517
1477.268,0.1528789
1481.125,0.1532586
1484.982,0.1537553
1488.839,0.1547469
1492.696,0.1564385
1496.553,0.1579282
1500.41,0.159332
1504.268,0.1598793
1508.125,0.1601391
1511.982,0.1606501
1515.839,0.1599227
1519.696,0.15824
1523.553,0.1563446
1527.41,0.1554955
1531.267,0.1547264
1535.124,0.1538073
1538.981,0.1518142
1542.838,0.1491427
1546.696,0.1487507
1550.553,0.1479547
1554.41,0.146383
1558.267,0.1436156
1562.124,0.1415379
1565.981,0.1404262
1569.838,0.1390211
1573.695,0.1383617
1577.552,0.1388071
1581.409,0.1399183
1585.267,0.1413933
1589.124,0.1433191
1592.981,0.1451902
1596.838,0.1466066
1600.695,0.1477288
1604.552,0.1489977
1608.409,0.151141
1612.266,0.1533127
1616.123,0.1548408
1619.98,0.156198
1623.837,0.1570771
1627.695,0.1578501
1631.552,0.1578296
1635.409,0.1568838
1639.266,0.1559904
1643.123,0.1551647
1646.98,0.1529136
1650.837,0.1502971
1654.694,0.1475443
1658.551,0.1460888
1662.408,0.1438938
1666.266,0.1411234
1670.123,0.1377942
1673.98,0.1347659
1677.837,0.1325639
1681.694,0.1302271
1685.551,0.1272589
1689.408,0.1263056
1693.265,0.1253792
1697.122,0.1216857
1700.979,0.1110743
1704.837,0.09882574
1708.694,0.08938662
1712.551,0.08563554
1716.408,0.08499854
1720.265,0.08655235
1724.122,0.08811957
1727.979,0.08975488
1731.836,0.09093899
1735.693,0.09255525
1739.55,0.09374789
1743.407,0.09507846
1747.265,0.09595279
1751.122,0.0971791
1754.979,0.09814261
1758.836,0.09891798
1762.693,0.09977919
1766.55,0.1005817
1770.407,0.1009003
1774.264,0.1015106
1778.121,0.1021403
1781.978,0.1027995
1785.836,0.1032211
1789.693,0.1035147
1793.55,0.1038722
1797.407,0.1042738
1801.264,0.1045096
1805.121,0.1049642
1808.978,0.1052761
1812.835,0.1055223
1816.692,0.1057843
1820.549,0.1060592
1824.406,0.1061291
1828.264,0.1061136
1832.121,0.106187
1835.978,0.1065073
1839.835,0.1067535
1843.692,0.1068677
1847.549,0.1068734
1851.406,0.1071007
1855.263,0.1072579
1859.12,0.1073623
1862.977,0.1074817
1866.835,0.1073701
1870.692,0.1073138
1874.549,0.1074941
1878.406,0.1076671
1882.263,0.1078881
1886.12,0.1079574
1889.977,0.1078836
1893.834,0.1078704
1897.691,0.1080012
1901.548,0.1079704
1905.406,0.1078264
1909.263,0.1077733
1913.12,0.1077601
1916.977,0.1075845
1920.834,0.1075451
1924.691,0.1076838
1928.548,0.10782
1932.405,0.1077229
1936.262,0.1076407
1940.119,0.1074347
1943.976,0.107205
1947.834,0.1071558
1951.691,0.1072217
1955.548,0.1072599
1959.405,0.1074195
1963.262,0.1072178
1967.119,0.1069056
1970.976,0.1069641
1974.833,0.1070919
1978.69,0.1070075
1982.547,0.1068197
1986.405,0.1064967
1990.262,0.1061924
1994.119,0.1060581
1997.976,0.1059395
2001.833,0.1058028
2005.69,0.1059687
2009.547,0.106115
2013.404,0.1058325
2017.261,0.1054563
2021.118,0.1052567
2024.975,0.1052338
2028.833,0.1054093
2032.69,0.1053481
2036.547,0.1050547
2040.404,0.1048404
2044.261,0.1046648
2048.118,0.1045383
2051.975,0.1044645
2055.832,0.10433
2059.689,0.1041811
2063.546,0.1041159
2067.404,0.1041924
2071.261,0.1042581
2075.118,0.1041322
2078.975,0.1040455
2082.832,0.1039095
2086.689,0.1036706
2090.546,0.1034049
2094.403,0.1031928
2098.26,0.1031144
2102.117,0.1031418
2105.975,0.1031237
2109.832,0.1030097
2113.689,0.102883
2117.546,0.102752
2121.403,0.1026623
2125.26,0.1024896
2129.117,0.1021062
2132.974,0.1018213
2136.831,0.1016857
2140.688,0.1016315
2144.545,0.1016895
2148.403,0.101796
2152.26,0.1017617
2156.117,0.1014982
2159.974,0.1012684
2163.831,0.1011229
2167.688,0.1011102
2171.545,0.1011559
2175.402,0.1010078
2179.259,0.1008623
2183.116,0.1007256
2186.974,0.1004689
2190.831,0.1001865
2194.688,0.1000662
2198.545,0.09995454
2202.402,0.09988847
2206.259,0.09977522
2210.116,0.09972278
2213.973,0.09953932
2217.83,0.09936
2221.688,0.09937058
2225.544,0.09931544
2229.402,0.09898613
2233.259,0.0987004
2237.116,0.09852248
2240.973,0.09841502
2244.83,0.09838727
2248.687,0.09817679
2252.544,0.09788801
2256.401,0.09768045
2260.258,0.09759114
2264.115,0.09759839
2267.973,0.09747718
2271.83,0.0973745
2275.687,0.09726353
2279.544,0.09718389
2283.401,0.09723976
2287.258,0.09710495
2291.115,0.0967568
2294.972,0.09651713
2298.829,0.09655726
2302.687,0.09648202
2306.543,0.09620036
2310.401,0.09603926
2314.258,0.09599601
2318.115,0.0960861
2321.972,0.09579072
2325.829,0.09515472
2329.686,0.09457415
2333.543,0.09461012
2337.4,0.09476714
2341.257,0.09430956
2345.115,0.09417542
2348.972,0.09437238
2352.829,0.09407981
2356.686,0.09451732
2360.543,0.09428941
2364.4,0.09448003
2368.257,0.09430961
2372.114,0.09410302
2375.971,0.09419213
2379.828,0.09411664
2383.686,0.09376743
2387.542,0.09346291
2391.4,0.09321029
2395.257,0.093019
2399.114,0.09286576
2402.971,0.09277508
2406.828,0.09246205
2410.685,0.0923188
2414.542,0.09243098
2418.399,0.09230842
2422.256,0.09216149
2426.114,0.09206302
2429.971,0.09200188
2433.828,0.09205405
2437.685,0.09214703
2441.542,0.09204955
2445.399,0.09188436
2449.256,0.09187175
2453.113,0.09187519
2456.97,0.09181432
2460.827,0.09173834
2464.685,0.09183487
2468.542,0.09178959
2472.399,0.09175218
2476.256,0.09152807
2480.113,0.09125702
2483.97,0.09120744
2487.827,0.09126291
2491.684,0.09123315
2495.541,0.09114277
2499.398,0.09110599
2503.255,0.09103289
2507.113,0.09085125
2510.97,0.0906394
2514.827,0.09061128
2518.684,0.09054463
2522.541,0.09027582
2526.398,0.09005044
2530.255,0.0899548
2534.112,0.08998672
2537.969,0.08994339
2541.826,0.08997624
2545.684,0.08998688
2549.541,0.08983067
2553.398,0.08971597
2557.255,0.08979057
2561.112,0.08986881
2564.969,0.08984888
2568.826,0.08983156
2572.683,0.08988763
2576.54,0.08989575
2580.397,0.08979065
2584.254,0.08967732
2588.112,0.08965736
2591.969,0.08969614
2595.826,0.08971972
2599.683,0.0896385
2603.54,0.08963992
2607.397,0.08967194
2611.254,0.08973296
2615.111,0.0898922
2618.968,0.08991653
2622.825,0.08984126
2626.683,0.08977945
2630.54,0.08961134
2634.397,0.08958837
2638.254,0.08970518
2642.111,0.08947667
2645.968,0.08916353
2649.825,0.08925658
2653.682,0.08932853
2657.539,0.08933488
2661.396,0.08942313
2665.253,0.08939097
2669.111,0.08927677
2672.968,0.08917162
2676.825,0.08918692
2680.682,0.08941499
2684.539,0.08936374
2688.396,0.08917349
2692.253,0.08907748
2696.11,0.08932967
2699.967,0.0895645
2703.824,0.08960897
2707.682,0.08962323
