"wavenumber","intensity"
674.9918,0.6025649
678.8489,0.5968281
682.706,0.5968281
686.5631,0.5977354
690.4202,0.5996941
694.2773,0.6001224
698.1344,0.5994225
701.9915,0.5973535
705.8486,0.5942771
709.7057,0.5905924
713.5628,0.5887366
717.4199,0.5867383
721.277,0.5825306
725.1341,0.5772228
728.9911,0.573081
732.8483,0.5679557
736.7054,0.5626128
740.5624,0.5580293
744.4196,0.554238
748.2767,0.5510069
752.1337,0.5471665
755.9908,0.5439509
759.848,0.5416719
763.705,0.5397988
767.5621,0.5388503
771.4193,0.5373765
775.2763,0.5332141
779.1334,0.5281458
782.9905,0.5245351
786.8476,0.5212342
790.7047,0.5191284
794.5618,0.5183308
798.4189,0.5170559
802.276,0.5161557
806.1331,0.5157002
809.9902,0.5158997
813.8473,0.5160103
817.7043,0.5155739
821.5615,0.5152143
825.4186,0.5160203
829.2756,0.516242
833.1328,0.5152136
836.9899,0.5139165
840.8469,0.5132399
844.704,0.5132494
848.5612,0.514524
852.4182,0.515736
856.2753,0.5145409
860.1324,0.5107377
863.9895,0.5087729
867.8466,0.5092635
871.7037,0.5104656
875.5608,0.5117407
879.4179,0.512767
883.275,0.5144263
887.1321,0.5175763
890.9892,0.5218086
894.8463,0.5261561
898.7034,0.5285636
902.5605,0.5277498
906.4176,0.5238742
910.2747,0.5205188
914.1318,0.5189539
917.9889,0.5190998
921.8459,0.5200553
925.7031,0.5204917
929.5602,0.5200664
933.4172,0.520024
937.2744,0.5206442
941.1315,0.5220521
944.9885,0.5247805
948.8456,0.5287285
952.7028,0.5340381
956.5598,0.5406134
960.4169,0.5480568
964.274,0.5559077
968.1311,0.5641522
971.9882,0.5729991
975.8453,0.5814069
979.7024,0.5893856
983.5595,0.5975034
987.4166,0.6051911
991.2737,0.6122612
995.1308,0.6177607
998.9879,0.6204711
1002.845,0.6228431
1006.702,0.6248001
1010.559,0.6253268
1014.416,0.6264668
1018.273,0.6292132
1022.13,0.6315606
1025.988,0.6332437
1029.845,0.6353514
1033.702,0.6375791
1037.559,0.6388016
1041.416,0.6387221
1045.273,0.6381575
1049.13,0.6388316
1052.987,0.6397162
1056.844,0.6389859
1060.701,0.6388523
1064.559,0.638676
1068.416,0.6369962
1072.273,0.634841
1076.13,0.6320325
1079.987,0.6285634
1083.844,0.6262879
1087.701,0.6247036
1091.558,0.62402
1095.415,0.6237594
1099.272,0.624333
1103.13,0.624815
1106.987,0.6242791
1110.844,0.6237056
1114.701,0.6233033
1118.558,0.6223672
1122.415,0.6218319
1126.272,0.6194857
1130.129,0.6163086
1133.986,0.6138059
1137.843,0.6113377
1141.7,0.6100226
1145.558,0.6122031
1149.415,0.6168494
1153.272,0.6214398
1157.129,0.6241738
1160.986,0.6243705
1164.843,0.6213048
1168.7,0.6149582
1172.557,0.6047037
1176.414,0.5918893
1180.271,0.5806829
1184.129,0.5725064
1187.986,0.5679413
1191.843,0.5676225
1195.7,0.5713634
1199.557,0.577724
1203.414,0.5852079
1207.271,0.5929737
1211.128,0.6007956
1214.985,0.6092801
1218.842,0.6176444
1222.699,0.6248124
1226.557,0.6298658
1230.414,0.6326144
1234.271,0.633844
1238.128,0.6331807
1241.985,0.6311858
1245.842,0.6293967
1249.699,0.6275557
1253.556,0.6257049
1257.413,0.6242219
1261.271,0.6225623
1265.128,0.6195632
1268.985,0.6154443
1272.842,0.610175
1276.699,0.604369
1280.556,0.5987778
1284.413,0.5926495
1288.27,0.5863756
1292.127,0.5821809
1295.984,0.5810086
1299.841,0.5830624
1303.698,0.58749
1307.556,0.5928094
1311.413,0.5984641
1315.27,0.6027883
1319.127,0.6046786
1322.984,0.6055733
1326.841,0.6066248
1330.698,0.607024
1334.555,0.6063788
1338.412,0.6041062
1342.27,0.6005403
1346.127,0.5982664
1349.984,0.5981295
1353.841,0.59982
1357.698,0.6026264
1361.555,0.6071278
1365.412,0.6115791
1369.269,0.6134925
1373.126,0.6134439
1376.983,0.6113112
1380.84,0.6069671
1384.698,0.6012018
1388.555,0.5957136
1392.412,0.5924019
1396.269,0.5915223
1400.126,0.5933281
1403.983,0.5964691
1407.84,0.6001242
1411.697,0.6043212
1415.554,0.6080365
1419.411,0.6108245
1423.269,0.6120464
1427.125,0.6114964
1430.983,0.6092664
1434.84,0.6066819
1438.697,0.6061825
1442.554,0.6084701
1446.411,0.6118248
1450.268,0.6144394
1454.125,0.6138597
1457.982,0.6121862
1461.839,0.6110311
1465.697,0.6064819
1469.554,0.5984583
1473.411,0.5845538
