"wavenumber","intensity"
674.9918,0.3059108
678.8489,0.3029129
682.706,0.3029392
686.5631,0.3029564
690.4202,0.3031141
694.2773,0.3037589
698.1344,0.3035692
701.9915,0.3033842
705.8486,0.3033809
709.7057,0.3039622
713.5628,0.3047293
717.4199,0.3048882
721.277,0.3043758
725.1341,0.3031136
728.9911,0.3012475
732.8483,0.3011083
736.7054,0.3004256
740.5624,0.2990728
744.4196,0.2983259
748.2767,0.2981585
752.1337,0.2968401
755.9908,0.2964478
759.848,0.2963906
763.705,0.2954193
767.5621,0.293697
771.4193,0.2931918
775.2763,0.2927606
779.1334,0.2920344
782.9905,0.2921848
786.8476,0.293228
790.7047,0.2948508
794.5618,0.2975803
798.4189,0.3001776
802.276,0.3044861
806.1331,0.3103768
809.9902,0.3110873
813.8473,0.305101
817.7043,0.299816
821.5615,0.2978615
825.4186,0.296808
829.2756,0.295657
833.1328,0.2977373
836.9899,0.3080511
840.8469,0.3183033
844.704,0.3096063
848.5612,0.2956122
852.4182,0.2887635
856.2753,0.2862303
860.1324,0.2843652
863.9895,0.2828352
867.8466,0.2816432
871.7037,0.2806381
875.5608,0.2795989
879.4179,0.2785213
883.275,0.2775148
887.1321,0.2768768
890.9892,0.2780088
894.8463,0.2828161
898.7034,0.2868324
902.5605,0.2827379
906.4176,0.2755184
910.2747,0.2715509
914.1318,0.2695676
917.9889,0.2680882
921.8459,0.2671006
925.7031,0.2662809
929.5602,0.2651566
933.4172,0.2649805
937.2744,0.2663521
941.1315,0.2672555
944.9885,0.2657254
948.8456,0.2649423
952.7028,0.2662712
956.5598,0.2685779
960.4169,0.2723814
964.274,0.2806839
968.1311,0.2971771
971.9882,0.3133238
975.8453,0.3085577
979.7024,0.2909701
983.5595,0.2796857
987.4166,0.2787589
991.2737,0.2876985
995.1308,0.3034673
998.9879,0.3066456
1002.845,0.2918264
1006.702,0.2782669
1010.559,0.2725837
1014.416,0.2705902
1018.273,0.2699271
1022.13,0.2697474
1025.988,0.2690935
1029.845,0.2677355
1033.702,0.2676059
1037.559,0.2685858
1041.416,0.2702085
1045.273,0.2704236
1049.13,0.2688605
1052.987,0.2671452
1056.844,0.2659712
1060.701,0.265384
1064.559,0.2650265
1068.416,0.264443
1072.273,0.2645837
1076.13,0.2650633
1079.987,0.2654742
1083.844,0.2658333
1087.701,0.2662716
1091.558,0.2665568
1095.415,0.2678903
1099.272,0.2706953
1103.13,0.2717935
1106.987,0.2693487
1110.844,0.2671051
1114.701,0.2661037
1118.558,0.2655596
1122.415,0.265018
1126.272,0.2649374
1130.129,0.2654549
1133.986,0.2671301
1137.843,0.2698136
1141.7,0.2739138
1145.558,0.2792939
1149.415,0.2852364
1153.272,0.2899392
1157.129,0.2934458
1160.986,0.2998209
1164.843,0.3074734
1168.7,0.305104
1172.557,0.2902133
1176.414,0.2752542
1180.271,0.2675195
1184.129,0.2643981
1187.986,0.2628859
1191.843,0.2621614
1195.7,0.2618354
1199.557,0.2619019
1203.414,0.2623783
1207.271,0.2629495
1211.128,0.2640013
1214.985,0.2656011
1218.842,0.2670288
1222.699,0.2669571
1226.557,0.2658921
1230.414,0.264879
1234.271,0.264758
1238.128,0.2649888
1241.985,0.2654523
1245.842,0.2667246
1249.699,0.2702032
1253.556,0.2749579
1257.413,0.2752043
1261.271,0.2704758
1265.128,0.2665871
1268.985,0.2647437
1272.842,0.263872
1276.699,0.2635069
1280.556,0.2640234
1284.413,0.2653192
1288.27,0.2674202
1292.127,0.2700697
