"wavenumber","intensity"
674.9918,0.2123054
678.8489,0.2091774
682.706,0.2092505
686.5631,0.2091753
690.4202,0.208933
694.2773,0.2090986
698.1344,0.2097127
701.9915,0.2096637
705.8486,0.2082815
709.7057,0.2069648
713.5628,0.2068387
717.4199,0.2072681
721.277,0.2072776
725.1341,0.2068025
728.9911,0.2055925
732.8483,0.2051591
736.7054,0.2043449
740.5624,0.2034749
744.4196,0.2024336
748.2767,0.2016613
752.1337,0.2005307
755.9908,0.2002787
759.848,0.2000927
763.705,0.1999345
767.5621,0.2000452
771.4193,0.2007096
775.2763,0.200888
779.1334,0.2008957
782.9905,0.2015515
786.8476,0.2028304
790.7047,0.2039118
794.5618,0.2057446
798.4189,0.2087774
802.276,0.2136854
806.1331,0.2194405
809.9902,0.2201494
813.8473,0.2142727
817.7043,0.2091418
821.5615,0.2074931
825.4186,0.2082471
829.2756,0.210787
833.1328,0.2183944
836.9899,0.2377858
840.8469,0.2544822
844.704,0.2392269
848.5612,0.218203
852.4182,0.2099329
856.2753,0.2068587
860.1324,0.2049809
863.9895,0.2040184
867.8466,0.2032272
871.7037,0.2029107
875.5608,0.2027529
879.4179,0.2024933
883.275,0.2028243
887.1321,0.2042031
890.9892,0.2074167
894.8463,0.2145206
898.7034,0.2200661
902.5605,0.21623
906.4176,0.2086931
910.2747,0.2055257
914.1318,0.20478
917.9889,0.2045251
921.8459,0.2044654
925.7031,0.2047617
929.5602,0.2054572
933.4172,0.2074449
937.2744,0.2105668
941.1315,0.2126977
944.9885,0.2122695
948.8456,0.2121975
952.7028,0.2144824
956.5598,0.218492
960.4169,0.22409
964.274,0.2365654
968.1311,0.2626283
971.9882,0.2884216
975.8453,0.2802214
979.7024,0.2513846
983.5595,0.2339624
987.4166,0.2329512
991.2737,0.2473304
995.1308,0.2722074
998.9879,0.2759627
1002.845,0.25164
1006.702,0.2307187
1010.559,0.221947
1014.416,0.2183532
1018.273,0.2166499
1022.13,0.2156842
1025.988,0.2151913
1029.845,0.2147715
1033.702,0.2146701
1037.559,0.2158931
1041.416,0.2189639
1045.273,0.2202146
1049.13,0.2178329
1052.987,0.2147536
1056.844,0.2132497
1060.701,0.2131047
1064.559,0.2130827
1068.416,0.2126929
1072.273,0.212738
1076.13,0.2129578
1079.987,0.212949
1083.844,0.2133313
1087.701,0.2139961
1091.558,0.2149769
1095.415,0.2174661
1099.272,0.2209745
1103.13,0.2228465
1106.987,0.2205366
1110.844,0.217643
1114.701,0.2164092
1118.558,0.2160175
1122.415,0.2156389
1126.272,0.2156904
1130.129,0.216729
1133.986,0.2192621
1137.843,0.2232412
1141.7,0.2293867
1145.558,0.2375702
1149.415,0.2466414
1153.272,0.2544402
1157.129,0.2618672
1160.986,0.2736135
1164.843,0.2878712
1168.7,0.286667
1172.557,0.2629522
1176.414,0.2380495
1180.271,0.2255433
1184.129,0.2211509
1187.986,0.2195332
1191.843,0.2190778
1195.7,0.21921
1199.557,0.2192378
1203.414,0.2199267
1207.271,0.2205996
1211.128,0.221662
1214.985,0.2233758
1218.842,0.2247409
1222.699,0.2242519
1226.557,0.2230379
1230.414,0.2221401
1234.271,0.2215605
1238.128,0.221479
1241.985,0.2223213
1245.842,0.224417
1249.699,0.2300679
1253.556,0.2382482
1257.413,0.2392064
1261.271,0.2313939
1265.128,0.2253669
1268.985,0.2230786
1272.842,0.2225888
1276.699,0.2227819
1280.556,0.2240914
1284.413,0.2259179
1288.27,0.2286644
1292.127,0.2324422
1295.984,0.2365283
1299.841,0.2412243
1303.698,0.244319
1307.556,0.237261
1311.413,0.2286197
1315.27,0.2267962
1319.127,0.2286248
1322.984,0.2319831
1326.841,0.236163
1330.698,0.2373972
1334.555,0.2358494
1338.412,0.2356417
1342.27,0.2382733
1346.127,0.2437269
1349.984,0.2546481
1353.841,0.2719535
1357.698,0.287872
1361.555,0.2897145
1365.412,0.2908919
1369.269,0.3139831
1373.126,0.3570594
1376.983,0.38026
1380.84,0.3515415
1384.698,0.2990409
1388.555,0.2583576
1392.412,0.2423386
1396.269,0.2369706
1400.126,0.2338279
1403.983,0.2328697
1407.84,0.2328847
1411.697,0.2336204
1415.554,0.2345307
1419.411,0.2370796
1423.269,0.2409323
1427.125,0.2484748
1430.983,0.2648816
1434.84,0.2874872
1438.697,0.3042502
1442.554,0.3201387
1446.411,0.3448199
1450.268,0.3689971
1454.125,0.376771
1457.982,0.3781846
1461.839,0.3726993
1465.697,0.3557599
1469.554,0.3281206
1473.411,0.288989
1477.268,0.2578773
1481.125,0.2442357
1484.982,0.2362809
1488.839,0.2309064
1492.696,0.2266851
1496.553,0.2236497
1500.41,0.2218734
1504.268,0.2204434
1508.125,0.2208573
1511.982,0.2197805
1515.839,0.219325
1519.696,0.2190894
1523.553,0.2190432
1527.41,0.2182343
1531.267,0.2178226
1535.124,0.2175252
1538.981,0.2183526
1542.838,0.2194054
1546.696,0.2189462
1550.553,0.2184013
1554.41,0.2174233
1558.267,0.217418
1562.124,0.2171561
1565.981,0.2178927
1569.838,0.2180803
