"wavenumber","intensity"
674.9918,0.1541256
678.8489,0.1532422
682.706,0.1532706
686.5631,0.153908
690.4202,0.1544895
694.2773,0.1547627
698.1344,0.154762
701.9915,0.1545248
705.8486,0.1533298
709.7057,0.1532224
713.5628,0.153897
717.4199,0.153977
721.277,0.1530808
725.1341,0.1520042
728.9911,0.1506958
732.8483,0.1497263
736.7054,0.1487063
740.5624,0.1474956
744.4196,0.1465466
748.2767,0.1462108
752.1337,0.145463
755.9908,0.14518
759.848,0.1449907
763.705,0.1448095
767.5621,0.1442089
771.4193,0.1444299
775.2763,0.1450507
779.1334,0.1448299
782.9905,0.144805
786.8476,0.1454431
790.7047,0.1467058
794.5618,0.1482071
798.4189,0.1495697
802.276,0.1522408
806.1331,0.1555497
809.9902,0.1556392
813.8473,0.1509043
817.7043,0.1467784
821.5615,0.1455104
825.4186,0.1456266
829.2756,0.1463413
833.1328,0.1500474
836.9899,0.1609953
840.8469,0.1702463
844.704,0.1604619
848.5612,0.147282
852.4182,0.1420749
856.2753,0.1393868
860.1324,0.1377164
863.9895,0.1370955
867.8466,0.1360845
871.7037,0.1349964
875.5608,0.1345137
879.4179,0.134441
883.275,0.1346359
887.1321,0.1348499
890.9892,0.1360322
894.8463,0.1399765
898.7034,0.1429507
902.5605,0.1392788
906.4176,0.1335053
910.2747,0.130742
914.1318,0.129227
917.9889,0.1282404
921.8459,0.128206
925.7031,0.1282578
929.5602,0.1277884
933.4172,0.1282603
937.2744,0.1301427
941.1315,0.1314223
944.9885,0.1306964
948.8456,0.1299721
952.7028,0.1303324
956.5598,0.1322677
960.4169,0.1354133
964.274,0.1421699
968.1311,0.1569593
971.9882,0.171621
975.8453,0.1666574
979.7024,0.1494513
983.5595,0.1385661
987.4166,0.137858
991.2737,0.146212
995.1308,0.1605673
998.9879,0.1628959
1002.845,0.1483104
1006.702,0.1354428
1010.559,0.1297846
1014.416,0.1268052
1018.273,0.1250823
1022.13,0.1243404
1025.988,0.1239078
1029.845,0.1232259
1033.702,0.1230934
1037.559,0.1235426
1041.416,0.1249086
1045.273,0.1256839
1049.13,0.1244569
1052.987,0.1221633
1056.844,0.1204037
1060.701,0.1196664
1064.559,0.1194742
1068.416,0.1193456
1072.273,0.1193085
1076.13,0.1190726
1079.987,0.1192897
1083.844,0.119659
1087.701,0.1196063
1091.558,0.1201133
1095.415,0.1218181
1099.272,0.1242568
1103.13,0.1250827
1106.987,0.122546
1110.844,0.120414
1114.701,0.1193988
1118.558,0.1187468
1122.415,0.1183753
1126.272,0.1184649
1130.129,0.1191488
1133.986,0.1204984
1137.843,0.1223791
1141.7,0.1259537
1145.558,0.1313674
1149.415,0.1371946
1153.272,0.1416783
1157.129,0.1456482
1160.986,0.1523022
1164.843,0.16061
1168.7,0.1592156
1172.557,0.1439943
1176.414,0.1288047
1180.271,0.1212995
1184.129,0.1183508
1187.986,0.1172854
1191.843,0.1168611
1195.7,0.1166816
1199.557,0.1168306
1203.414,0.1171147
1207.271,0.1173704
1211.128,0.1181108
1214.985,0.1192837
1218.842,0.1199879
1222.699,0.1192573
1226.557,0.1182694
1230.414,0.1179809
1234.271,0.1181352
1238.128,0.1178443
1241.985,0.1179774
1245.842,0.1188686
1249.699,0.1219037
1253.556,0.126514
1257.413,0.1267626
1261.271,0.1221198
1265.128,0.1186021
1268.985,0.1172555
1272.842,0.1169704
1276.699,0.1168371
1280.556,0.1174733
1284.413,0.1186159
1288.27,0.1202997
1292.127,0.1223363
1295.984,0.1245688
1299.841,0.1270652
1303.698,0.1284482
1307.556,0.1241468
1311.413,0.1190763
1315.27,0.1179439
1319.127,0.11923
1322.984,0.1213835
1326.841,0.1241103
1330.698,0.1249865
1334.555,0.1236401
1338.412,0.1230838
1342.27,0.1250914
1346.127,0.1288701
1349.984,0.1357052
1353.841,0.1463823
1357.698,0.1561662
1361.555,0.15677
1365.412,0.1571676
1369.269,0.1719056
1373.126,0.1999312
1376.983,0.2152147
1380.84,0.1957654
1384.698,0.1608312
1388.555,0.1343379
1392.412,0.1238151
1396.269,0.1197294
1400.126,0.1176334
1403.983,0.1172102
1407.84,0.1170902
1411.697,0.1173919
1415.554,0.1179093
1419.411,0.1194264
1423.269,0.1217548
1427.125,0.1266819
1430.983,0.1374961
1434.84,0.1520442
1438.697,0.1617875
1442.554,0.1711669
1446.411,0.187086
1450.268,0.2032914
1454.125,0.2090941
1457.982,0.2100244
1461.839,0.2062827
1465.697,0.1947012
