"wavenumber","intensity"
674.9918,0.3635556
678.8489,0.3600989
682.706,0.360071
686.5631,0.3611836
690.4202,0.3622598
694.2773,0.3631297
698.1344,0.364038
701.9915,0.3642885
705.8486,0.3628345
709.7057,0.3612175
713.5628,0.3595036
717.4199,0.3557205
721.277,0.3521145
725.1341,0.3493348
728.9911,0.3468359
732.8483,0.3453899
736.7054,0.3443411
740.5624,0.3439767
744.4196,0.3446653
748.2767,0.3450342
752.1337,0.3446912
755.9908,0.3442555
759.848,0.3445089
763.705,0.3451153
767.5621,0.3452272
771.4193,0.3450308
775.2763,0.345623
779.1334,0.3461858
782.9905,0.3465835
786.8476,0.3464831
790.7047,0.3460572
794.5618,0.3465371
798.4189,0.3466762
802.276,0.3460996
806.1331,0.3457077
809.9902,0.3462903
813.8473,0.3461952
817.7043,0.3461684
821.5615,0.3469156
825.4186,0.3468084
829.2756,0.346624
833.1328,0.3470391
836.9899,0.3480973
840.8469,0.3487702
844.704,0.3493899
848.5612,0.3495946
852.4182,0.3494004
856.2753,0.3498382
860.1324,0.3503331
863.9895,0.3507589
867.8466,0.3514283
871.7037,0.3521267
875.5608,0.3531878
879.4179,0.3547312
883.275,0.3563635
887.1321,0.3594928
890.9892,0.3622054
894.8463,0.3633996
898.7034,0.363814
902.5605,0.3630812
906.4176,0.3611739
910.2747,0.3592208
914.1318,0.3570447
917.9889,0.3554757
921.8459,0.3552885
925.7031,0.3556697
929.5602,0.3566052
933.4172,0.3575025
937.2744,0.3573615
941.1315,0.3572519
944.9885,0.3579281
948.8456,0.359503
952.7028,0.3612335
956.5598,0.3626437
960.4169,0.3644134
964.274,0.3661759
968.1311,0.368039
971.9882,0.3703905
975.8453,0.3735215
979.7024,0.3783524
983.5595,0.3832271
987.4166,0.3862633
991.2737,0.388256
995.1308,0.3909906
998.9879,0.393674
1002.845,0.3938281
1006.702,0.3924282
1010.559,0.3926486
1014.416,0.3946453
1018.273,0.3959602
1022.13,0.3956001
1025.988,0.394668
1029.845,0.3938844
1033.702,0.3938336
1037.559,0.3940754
1041.416,0.3950728
1045.273,0.3956881
1049.13,0.3943322
1052.987,0.3918607
1056.844,0.3884895
1060.701,0.3838271
1064.559,0.3786575
1068.416,0.3744518
1072.273,0.3726251
1076.13,0.372016
1079.987,0.3713791
1083.844,0.3719709
1087.701,0.3748882
1091.558,0.3791344
1095.415,0.3839898
1099.272,0.3878063
1103.13,0.3888567
1106.987,0.3871753
1110.844,0.382251
1114.701,0.3746763
1118.558,0.3673792
1122.415,0.3615886
1126.272,0.3552633
1130.129,0.3487845
1133.986,0.3458081
1137.843,0.3478712
1141.7,0.3537818
1145.558,0.3573944
1149.415,0.356171
1153.272,0.3535309
1157.129,0.3514993
1160.986,0.3480408
