"wavenumber","intensity"
674.9918,0.7746448
678.8489,0.7609857
682.706,0.7611611
686.5631,0.7588605
690.4202,0.7574733
694.2773,0.7567638
698.1344,0.7573298
701.9915,0.7593381
705.8486,0.7599047
709.7057,0.7582415
713.5628,0.7575239
717.4199,0.7544327
721.277,0.7491639
725.1341,0.7450497
728.9911,0.7379627
732.8483,0.7296546
736.7054,0.7236975
740.5624,0.7218634
744.4196,0.7196913
748.2767,0.715416
752.1337,0.7111509
755.9908,0.7074688
759.848,0.703582
763.705,0.700902
767.5621,0.6988068
771.4193,0.6968316
775.2763,0.6942388
779.1334,0.6914334
782.9905,0.6898788
786.8476,0.6896203
790.7047,0.6887679
794.5618,0.6875891
798.4189,0.6863813
802.276,0.6854339
806.1331,0.6840441
809.9902,0.6836274
813.8473,0.6835755
817.7043,0.6824905
821.5615,0.6813745
825.4186,0.6805854
829.2756,0.6813992
833.1328,0.6827955
836.9899,0.6843246
840.8469,0.6859738
844.704,0.6861579
848.5612,0.6869546
852.4182,0.6875075
856.2753,0.6870894
860.1324,0.6869369
863.9895,0.6876258
867.8466,0.6891471
871.7037,0.6906976
875.5608,0.6925911
879.4179,0.6949826
883.275,0.697233
887.1321,0.6999975
890.9892,0.702964
894.8463,0.7052853
898.7034,0.706284
902.5605,0.7057003
906.4176,0.704429
910.2747,0.7033235
914.1318,0.7016748
917.9889,0.7002607
921.8459,0.6991306
925.7031,0.6998137
929.5602,0.7018787
933.4172,0.7041456
937.2744,0.7064178
941.1315,0.7083799
944.9885,0.7107293
948.8456,0.7133538
952.7028,0.7159191
956.5598,0.7195343
960.4169,0.7238802
964.274,0.7281607
968.1311,0.73279
971.9882,0.7375066
975.8453,0.7438959
979.7024,0.7537079
983.5595,0.7626789
987.4166,0.7667944
991.2737,0.7695583
995.1308,0.7734842
998.9879,0.7777036
1002.845,0.7801117
1006.702,0.7811601
1010.559,0.782896
1014.416,0.7851965
1018.273,0.7864994
1022.13,0.7881195
1025.988,0.7920029
1029.845,0.7983951
1033.702,0.8046346
1037.559,0.8053306
1041.416,0.8019181
1045.273,0.8003935
1049.13,0.8031542
1052.987,0.8090081
1056.844,0.8150489
1060.701,0.8188129
1064.559,0.8163376
1068.416,0.8093879
1072.273,0.8036249
1076.13,0.7984173
1079.987,0.7919278
1083.844,0.7883646
1087.701,0.7886634
1091.558,0.7886234
1095.415,0.7895918
1099.272,0.794134
1103.13,0.8002376
1106.987,0.8052158
1110.844,0.8079656
1114.701,0.8072388
1118.558,0.802309
1122.415,0.7962892
1126.272,0.7893471
1130.129,0.7795179
1133.986,0.7697273
1137.843,0.7631208
1141.7,0.7620363
1145.558,0.765631
1149.415,0.7693934
1153.272,0.7726164
1157.129,0.7763133
1160.986,0.7789279
1164.843,0.7763471
1168.7,0.7682912
1172.557,0.7587618
1176.414,0.7493056
1180.271,0.7396936
1184.129,0.7307903
1187.986,0.7246698
1191.843,0.7222781
1195.7,0.7227202
1199.557,0.7244534
1203.414,0.72521
1207.271,0.7217015
1211.128,0.7138349
1214.985,0.7080714
1218.842,0.7072496
1222.699,0.7090076
1226.557,0.7127589
1230.414,0.7174166
1234.271,0.7211167
1238.128,0.7221375
1241.985,0.7220887
1245.842,0.7222903
1249.699,0.7219349
1253.556,0.7211587
1257.413,0.7212597
1261.271,0.7217385
1265.128,0.7220841
1268.985,0.723339
1272.842,0.727029
1276.699,0.7321482
1280.556,0.7350226
1284.413,0.7327144
1288.27,0.7292104
1292.127,0.7272648
1295.984,0.7273694
1299.841,0.7298735
1303.698,0.7347192
1307.556,0.7409723
1311.413,0.7477568
1315.27,0.75239
1319.127,0.7523666
1322.984,0.7494799
1326.841,0.7477733
1330.698,0.749145
1334.555,0.7509276
1338.412,0.7500837
1342.27,0.7471
1346.127,0.744649
1349.984,0.7447032
1353.841,0.7468945
1357.698,0.7482798
1361.555,0.7484987
1365.412,0.749401
1369.269,0.7506013
1373.126,0.7477894
1376.983,0.741255
1380.84,0.734158
1384.698,0.7271848
1388.555,0.7223004
1392.412,0.7202991
1396.269,0.7200769
1400.126,0.721359
1403.983,0.7229976
1407.84,0.7248151
1411.697,0.7279804
1415.554,0.7318672
1419.411,0.7373316
1423.269,0.7426007
1427.125,0.7458251
1430.983,0.7454689
1434.84,0.7409906
1438.697,0.7349548
1442.554,0.7326032
1446.411,0.7310066
1450.268,0.7305927
1454.125,0.7309324
1457.982,0.7284247
1461.839,0.7255913
1465.697,0.7226776
1469.554,0.7179557
1473.411,0.7103474
1477.268,0.7058702
1481.125,0.7050772
1484.982,0.701912
1488.839,0.6966305
