"wavenumber","intensity"
674.9918,0.5285858
678.8489,0.5314299
682.706,0.5314697
686.5631,0.5330667
690.4202,0.5340347
694.2773,0.5331492
698.1344,0.531483
701.9915,0.5306873
705.8486,0.5299416
709.7057,0.5296797
713.5628,0.5281615
717.4199,0.5250003
721.277,0.5226985
725.1341,0.522652
728.9911,0.5240193
732.8483,0.5217916
736.7054,0.5149834
740.5624,0.5064352
744.4196,0.4998067
748.2767,0.495176
752.1337,0.4897333
755.9908,0.4852564
759.848,0.4819976
763.705,0.4791914
767.5621,0.4764834
771.4193,0.473302
775.2763,0.4690694
779.1334,0.4642917
782.9905,0.4595732
786.8476,0.4547617
790.7047,0.449157
794.5618,0.4436263
798.4189,0.4384859
802.276,0.4339131
806.1331,0.4307936
809.9902,0.4289782
813.8473,0.4273463
817.7043,0.4267522
821.5615,0.4266106
825.4186,0.4286913
829.2756,0.4341763
833.1328,0.4392751
836.9899,0.439579
840.8469,0.4375699
844.704,0.4354044
848.5612,0.4325834
852.4182,0.4296381
856.2753,0.4275081
860.1324,0.4257514
863.9895,0.4237568
867.8466,0.4217654
871.7037,0.4211255
875.5608,0.4215285
879.4179,0.4217836
883.275,0.4223559
887.1321,0.4241346
890.9892,0.426207
894.8463,0.428423
898.7034,0.4316152
902.5605,0.4356714
906.4176,0.4400883
910.2747,0.445229
914.1318,0.449411
917.9889,0.4526738
921.8459,0.4575377
925.7031,0.4631853
929.5602,0.4641538
933.4172,0.4585288
937.2744,0.4511407
941.1315,0.4473512
944.9885,0.447705
948.8456,0.4507409
952.7028,0.4536942
956.5598,0.4559432
960.4169,0.4563523
964.274,0.4533136
968.1311,0.451008
971.9882,0.45096
975.8453,0.4514045
979.7024,0.4520531
983.5595,0.4523815
987.4166,0.4520284
991.2737,0.4518061
995.1308,0.4517404
998.9879,0.4511281
1002.845,0.4495725
1006.702,0.446852
1010.559,0.4439898
1014.416,0.4421404
1018.273,0.4421937
1022.13,0.4437047
1025.988,0.4460934
1029.845,0.4465115
1033.702,0.443377
1037.559,0.440199
1041.416,0.4376978
1045.273,0.4351864
1049.13,0.4347799
1052.987,0.4376206
1056.844,0.4424412
1060.701,0.4481315
1064.559,0.4533843
1068.416,0.4561799
1072.273,0.4570855
1076.13,0.4572538
1079.987,0.4554694
1083.844,0.4518867
1087.701,0.4484673
1091.558,0.4458798
1095.415,0.4437659
1099.272,0.4435668
1103.13,0.446231
1106.987,0.449659
1110.844,0.4527614
1114.701,0.4562624
1118.558,0.4605715
1122.415,0.4628856
1126.272,0.4595847
1130.129,0.4502329
1133.986,0.4407104
1137.843,0.4370765
1141.7,0.4381926
1145.558,0.4408312
1149.415,0.4442199
1153.272,0.4487602
1157.129,0.4550602
1160.986,0.4633391
1164.843,0.4725368
1168.7,0.4797647
1172.557,0.4813849
1176.414,0.4769124
1180.271,0.4706013
1184.129,0.4682801
1187.986,0.4711108
1191.843,0.475895
1195.7,0.4798091
1199.557,0.4823201
1203.414,0.4840957
1207.271,0.4848655
1211.128,0.4840047
1214.985,0.4806119
1218.842,0.4746214
1222.699,0.4699411
1226.557,0.4711183
1230.414,0.4767646
1234.271,0.4821273
1238.128,0.4851796
1241.985,0.4860748
1245.842,0.4863285
1249.699,0.4870218
1253.556,0.4880536
1257.413,0.4888658
1261.271,0.4890884
1265.128,0.4887968
1268.985,0.4885794
1272.842,0.4885115
1276.699,0.4883918
1280.556,0.4875971
1284.413,0.4861291
1288.27,0.4847524
1292.127,0.4836734
1295.984,0.4825643
1299.841,0.4815265
1303.698,0.4804448
1307.556,0.4793022
1311.413,0.4777834
1315.27,0.4757809
1319.127,0.4736768
1322.984,0.4724773
1326.841,0.472631
1330.698,0.4736017
1334.555,0.4741845
1338.412,0.4743869
1342.27,0.4753919
1346.127,0.4768833
1349.984,0.4787213
1353.841,0.4809276
1357.698,0.4828345
1361.555,0.4842497
1365.412,0.4858527
1369.269,0.4869567
1373.126,0.4873008
1376.983,0.4872049
1380.84,0.4856186
1384.698,0.4826384
1388.555,0.4790256
1392.412,0.4760827
1396.269,0.4734195
1400.126,0.4720981
1403.983,0.473047
1407.84,0.4763845
1411.697,0.4807317
1415.554,0.4838222
1419.411,0.4850112
1423.269,0.4846286
1427.125,0.4841055
1430.983,0.4848893
1434.84,0.486248
1438.697,0.4867896
1442.554,0.486672
1446.411,0.4865234
1450.268,0.4869657
1454.125,0.4870302
1457.982,0.4875983
1461.839,0.4890176
1465.697,0.488793
1469.554,0.4877723
1473.411,0.4884029
1477.268,0.4889362
1481.125,0.4861069
1484.982,0.4804976
1488.839,0.475166
1492.696,0.473678
1496.553,0.47495
1500.41,0.4776494
1504.268,0.4790773
1508.125,0.4808556
1511.982,0.4834237
1515.839,0.4846635
1519.696,0.4850133
1523.553,0.4850917
1527.41,0.4854804
1531.267,0.4854023
1535.124,0.4852419
1538.981,0.4849022
1542.838,0.4834129
1546.696,0.4837521
1550.553,0.4847044
1554.41,0.4853516
1558.267,0.4865248
1562.124,0.4877122
1565.981,0.4879328
1569.838,0.4883996
1573.695,0.4885388
1577.552,0.4876409
1581.409,0.4860416
1585.267,0.484144
1589.124,0.4822011
1592.981,0.4798081
1596.838,0.4780017
1600.695,0.4779617
1604.552,0.4791104
1608.409,0.4809454
1612.266,0.4826463
1616.123,0.4845763
1619.98,0.4864269
1623.837,0.4866248
1627.695,0.4865789
1631.552,0.4864209
1635.409,0.4863205
1639.266,0.4873552
1643.123,0.4876365
1646.98,0.486574
1650.837,0.4851173
1654.694,0.4834101
1658.551,0.4832447
1662.408,0.4841093
1666.266,0.4856963
1670.123,0.4870921
1673.98,0.4860145
1677.837,0.481401
1681.694,0.4723025
1685.551,0.4525682
1689.408,0.43794
1693.265,0.4293734
1697.122,0.4213847
1700.979,0.4124654
1704.837,0.4076917
1708.694,0.4044394
1712.551,0.4026491
1716.408,0.4001385
1720.265,0.3972766
1724.122,0.395126
1727.979,0.3936805
1731.836,0.3920424
1735.693,0.3899997
1739.55,0.3877465
1743.407,0.3861251
1747.265,0.3835409
1751.122,0.3802547
1754.979,0.3778943
1758.836,0.3758631
1762.693,0.3732128
1766.55,0.3711884
1770.407,0.3689539
1774.264,0.36655
1778.121,0.3651639
1781.978,0.3646507
1785.836,0.3642491
1789.693,0.3636555
1793.55,0.363026
1797.407,0.3627301
1801.264,0.3621104
1805.121,0.3620278
1808.978,0.362206
1812.835,0.3622832
1816.692,0.3624803
1820.549,0.3628008
1824.406,0.3624215
1828.264,0.3615428
1832.121,0.3607448
1835.978,0.3603363
1839.835,0.3599355
1843.692,0.3599348
1847.549,0.3600881
1851.406,0.3602704
1855.263,0.3606419
1859.12,0.3610011
1862.977,0.360885
1866.835,0.3607889
1870.692,0.3605473
1874.549,0.360442
1878.406,0.360549
1882.263,0.3609272
1886.12,0.3612221
1889.977,0.3614591
1893.834,0.3612348
1897.691,0.3607666
1901.548,0.3604301
1905.406,0.3598256
1909.263,0.3589632
1913.12,0.3585182
1916.977,0.3581796
1920.834,0.358172
1924.691,0.3585507
1928.548,0.3592653
1932.405,0.3601749
1936.262,0.3607623
1940.119,0.3605505
1943.976,0.3599225
1947.834,0.3593829
1951.691,0.3589357
1955.548,0.3586915
1959.405,0.3588285
1963.262,0.3592595
1967.119,0.3593528
1970.976,0.3591239
1974.833,0.3589012
1978.69,0.3585767
1982.547,0.3583146
1986.405,0.3582931
1990.262,0.3581637
1994.119,0.3583085
1997.976,0.3588585
2001.833,0.3594922
2005.69,0.3601475
2009.547,0.3606036
2013.404,0.3609824
