"wavenumber","intensity"
674.9918,0.6825593
678.8489,0.6914699
682.706,0.6914699
686.5631,0.6932315
690.4202,0.6938892
694.2773,0.6938525
698.1344,0.6935686
701.9915,0.6926524
705.8486,0.6912776
709.7057,0.6898305
713.5628,0.6892568
717.4199,0.6882554
721.277,0.686965
725.1341,0.6875994
728.9911,0.6875941
732.8483,0.6806864
736.7054,0.6700045
740.5624,0.6608686
744.4196,0.6531152
748.2767,0.6452835
752.1337,0.6397793
755.9908,0.6350708
759.848,0.6300654
763.705,0.6256022
767.5621,0.6219338
771.4193,0.6173651
775.2763,0.61241
779.1334,0.6081722
782.9905,0.6039287
786.8476,0.5995147
790.7047,0.5941904
794.5618,0.5883651
798.4189,0.5835586
802.276,0.5795237
806.1331,0.5750422
809.9902,0.5712488
813.8473,0.5672683
817.7043,0.5643969
821.5615,0.5617431
825.4186,0.5606334
829.2756,0.5634242
833.1328,0.565261
836.9899,0.5613147
840.8469,0.555274
844.704,0.5499615
848.5612,0.544922
852.4182,0.5405762
856.2753,0.5374369
860.1324,0.5341694
863.9895,0.531423
867.8466,0.5289895
871.7037,0.527602
875.5608,0.5264623
879.4179,0.5255216
883.275,0.5245002
887.1321,0.5241423
890.9892,0.5244353
894.8463,0.5251504
898.7034,0.5246608
902.5605,0.5242934
906.4176,0.5250368
910.2747,0.526528
914.1318,0.5293328
917.9889,0.5345801
921.8459,0.5455279
925.7031,0.5611283
929.5602,0.5670422
933.4172,0.5555105
937.2744,0.538912
941.1315,0.5287611
944.9885,0.5269511
948.8456,0.532118
952.7028,0.5377274
956.5598,0.5417988
960.4169,0.543633
964.274,0.5391847
968.1311,0.5340206
971.9882,0.5322255
975.8453,0.5313596
979.7024,0.5294792
983.5595,0.5263148
987.4166,0.5224736
991.2737,0.5186154
995.1308,0.51608
998.9879,0.5144396
1002.845,0.5123299
1006.702,0.5099841
1010.559,0.508998
1014.416,0.5097827
1018.273,0.5126075
1022.13,0.5177919
1025.988,0.5243732
1029.845,0.5273722
1033.702,0.5244842
1037.559,0.5209365
1041.416,0.5178221
1045.273,0.514253
1049.13,0.5130231
1052.987,0.5156578
1056.844,0.5210008
1060.701,0.5269547
1064.559,0.5327641
1068.416,0.5377079
1072.273,0.5417372
1076.13,0.5435567
1079.987,0.541537
1083.844,0.5377626
1087.701,0.5356899
1091.558,0.5353792
1095.415,0.5359725
1099.272,0.5390301
1103.13,0.5463503
1106.987,0.556053
1110.844,0.5652182
1114.701,0.5733858
1118.558,0.5815258
1122.415,0.5855742
1126.272,0.5787063
1130.129,0.5623897
1133.986,0.5471494
1137.843,0.5412726
1141.7,0.5431915
1145.558,0.5487763
1149.415,0.5569334
1153.272,0.5683607
1157.129,0.5828954
1160.986,0.6006428
1164.843,0.6194907
1168.7,0.6330121
1172.557,0.633828
1176.414,0.6229002
1180.271,0.6106772
1184.129,0.6060951
1187.986,0.610571
1191.843,0.620423
1195.7,0.6293059
1199.557,0.6352193
1203.414,0.6392336
1207.271,0.6421732
1211.128,0.6431195
1214.985,0.63889
1218.842,0.6281798
1222.699,0.6200376
1226.557,0.6226606
1230.414,0.6326467
1234.271,0.642435
1238.128,0.6485077
1241.985,0.6510674
1245.842,0.651369
1249.699,0.6519323
1253.556,0.6543851
1257.413,0.6565147
1261.271,0.657126
1265.128,0.6571851
1268.985,0.6569872
1272.842,0.6566666
1276.699,0.6566082
1280.556,0.6557366
1284.413,0.6538714
1288.27,0.6525264
1292.127,0.6515201
1295.984,0.6502048
1299.841,0.6490515
1303.698,0.64794
1307.556,0.6459715
1311.413,0.6430896
1315.27,0.6399596
1319.127,0.6363925
1322.984,0.6337996
1326.841,0.6339359
1330.698,0.6357413
1334.555,0.636761
1338.412,0.6365145
1342.27,0.6369613
1346.127,0.6384513
1349.984,0.641084
1353.841,0.6443226
1357.698,0.6475466
1361.555,0.6503491
1365.412,0.6537493
1369.269,0.6571356
1373.126,0.6590087
1376.983,0.6588027
1380.84,0.6559547
1384.698,0.6508493
1388.555,0.6438714
1392.412,0.6372311
1396.269,0.6298364
1400.126,0.624499
1403.983,0.6237401
1407.84,0.6282963
1411.697,0.6356429
1415.554,0.6408877
1419.411,0.6428268
1423.269,0.6417046
1427.125,0.6408841
1430.983,0.643586
1434.84,0.6478993
1438.697,0.6497331
1442.554,0.6492946
1446.411,0.6500329
1450.268,0.6524116
1454.125,0.653643
1457.982,0.6535642
1461.839,0.654895
1465.697,0.6551273
1469.554,0.6541588
1473.411,0.6559665
1477.268,0.656988
1481.125,0.6513575
1484.982,0.6413561
1488.839,0.6318188
1492.696,0.6290552
1496.553,0.631612
1500.41,0.6355731
1504.268,0.6376067
1508.125,0.6404788
1511.982,0.6449504
1515.839,0.6472339
1519.696,0.6493092
1523.553,0.6519262
1527.41,0.6543407
1531.267,0.6563189
1535.124,0.6569909
1538.981,0.6550808
1542.838,0.6525756
1546.696,0.6541885
1550.553,0.6561942
1554.41,0.6582378
1558.267,0.6593689
1562.124,0.661221
1565.981,0.6616876
1569.838,0.6625002
1573.695,0.6624972
1577.552,0.657925
1581.409,0.6506091
1585.267,0.6439913
1589.124,0.638802
1592.981,0.6356173
1596.838,0.6358409
1600.695,0.6389102
1604.552,0.6437673
1608.409,0.6481569
1612.266,0.6512463
1616.123,0.653764
1619.98,0.6551452
1623.837,0.6563488
1627.695,0.6580621
1631.552,0.6585394
1635.409,0.6583496
1639.266,0.6591817
1643.123,0.6593885
1646.98,0.6573712
1650.837,0.6550156
1654.694,0.6537021
1658.551,0.6536431
1662.408,0.65504
1666.266,0.6569321
1670.123,0.6577296
1673.98,0.6545507
1677.837,0.6445106
1681.694,0.6266848
1685.551,0.5902596
1689.408,0.5629824
1693.265,0.5457513
1697.122,0.530264
1700.979,0.515505
1704.837,0.5085015
1708.694,0.5048129
1712.551,0.5037553
1716.408,0.5016254
1720.265,0.4994424
1724.122,0.4974624
1727.979,0.4963664
1731.836,0.4945596
1735.693,0.4914005
1739.55,0.4879766
1743.407,0.4848039
1747.265,0.4795932
1751.122,0.4731372
1754.979,0.4680102
1758.836,0.4640739
1762.693,0.4595971
1766.55,0.4558523
1770.407,0.45231
1774.264,0.4484589
1778.121,0.445772
1781.978,0.4445624
1785.836,0.4432819
1789.693,0.4420703
1793.55,0.4406817
1797.407,0.4401924
1801.264,0.4394151
1805.121,0.4384941
1808.978,0.4374466
1812.835,0.4365692
1816.692,0.4358907
1820.549,0.4354046
1824.406,0.4348712
1828.264,0.4342379
1832.121,0.4333605
1835.978,0.433195
1839.835,0.4329666
1843.692,0.4324241
1847.549,0.4314532
1851.406,0.4308495
1855.263,0.430841
1859.12,0.4314081
1862.977,0.431933
1866.835,0.431815
1870.692,0.4309833
1874.549,0.4309605
1878.406,0.4316623
1882.263,0.4326769
1886.12,0.4332975
1889.977,0.4335454
1893.834,0.4334145
1897.691,0.4333336
1901.548,0.4336565
1905.406,0.4338343
1909.263,0.4334805
1913.12,0.4332089
1916.977,0.433027
1920.834,0.4328082
1924.691,0.4329785
1928.548,0.4337125
1932.405,0.4346064
1936.262,0.435128
1940.119,0.4350177
1943.976,0.4348224
1947.834,0.4348889
1951.691,0.4349806
1955.548,0.4352722
1959.405,0.4361776
1963.262,0.4370082
1967.119,0.4375478
1970.976,0.4380666
1974.833,0.4385219
1978.69,0.4388227
1982.547,0.438965
1986.405,0.4387043
1990.262,0.4383157
1994.119,0.4379591
1997.976,0.4378439
2001.833,0.4381819
2005.69,0.4386911
2009.547,0.4391198
2013.404,0.4393055
2017.261,0.4394608
2021.118,0.4396725
2024.975,0.4398937
2028.833,0.440495
2032.69,0.441141
2036.547,0.4413315
2040.404,0.4412273
2044.261,0.441045
2048.118,0.4409617
2051.975,0.4411173
2055.832,0.441672
2059.689,0.4422062
2063.546,0.4424255
2067.404,0.4424599
2071.261,0.4425489
2075.118,0.4426917
2078.975,0.442809
2082.832,0.4426433
2086.689,0.4422127
2090.546,0.4418603
2094.403,0.4418404
2098.26,0.4416356
2102.117,0.4416921
2105.975,0.4421729
2109.832,0.4425212
2113.689,0.4426584
2117.546,0.4428058
2121.403,0.442894
2125.26,0.4431486
2129.117,0.4433216
2132.974,0.4431216
2136.831,0.4426682
2140.688,0.4422187
2144.545,0.4418719
2148.403,0.4415569
2152.26,0.4414723
2156.117,0.4418298
2159.974,0.441874
2163.831,0.4414576
2167.688,0.4412949
2171.545,0.4416816
2175.402,0.441902
2179.259,0.4420468
2183.116,0.4421652
2186.974,0.4424327
2190.831,0.4423867
2194.688,0.4420409
2198.545,0.441586
2202.402,0.441349
2206.259,0.4412461
2210.116,0.440901
2213.973,0.4402321
2217.83,0.4393935
2221.688,0.4384519
2225.544,0.4378096
2229.402,0.437185
2233.259,0.4367042
2237.116,0.4366547
2240.973,0.4366038
2244.83,0.4362446
2248.687,0.4360293
2252.544,0.4358336
2256.401,0.43586
2260.258,0.436059
2264.115,0.4363798
2267.973,0.4364824
2271.83,0.4363815
2275.687,0.4362726
2279.544,0.4363032
2283.401,0.4366368
2287.258,0.4369759
2291.115,0.4370702
2294.972,0.437203
2298.829,0.4370209
2302.687,0.4367037
2306.543,0.4369694
2310.401,0.4376171
2314.258,0.4375982
2318.115,0.4377684
2321.972,0.4377497
2325.829,0.4374054
2329.686,0.4367744
2333.543,0.4365576
2337.4,0.4356157
2341.257,0.4350055
2345.115,0.4352328
2348.972,0.4360655
2352.829,0.4356634
2356.686,0.4369518
2360.543,0.4369145
2364.4,0.4372787
2368.257,0.4375713
2372.114,0.437606
2375.971,0.4375856
2379.828,0.4377851
2383.686,0.4378747
2387.542,0.437601
2391.4,0.4371206
2395.257,0.4367318
2399.114,0.4362194
2402.971,0.4357637
2406.828,0.4352265
2410.685,0.4346966
2414.542,0.4344548
2418.399,0.4346128
2422.256,0.4346536
2426.114,0.4346696
2429.971,0.4350793
2433.828,0.4355086
2437.685,0.4355481
2441.542,0.4360257
2445.399,0.4368031
2449.256,0.4377814
2453.113,0.4386427
2456.97,0.439064
2460.827,0.4393521
2464.685,0.439965
2468.542,0.4405446
2472.399,0.4404562
2476.256,0.4401753
2480.113,0.439966
2483.97,0.4395488
2487.827,0.4393049
2491.684,0.4390697
2495.541,0.4389049
2499.398,0.4386195
2503.255,0.4383189
2507.113,0.4383282
2510.97,0.4383692
2514.827,0.438852
2518.684,0.4401534
2522.541,0.4412206
2526.398,0.4419011
2530.255,0.4426627
2534.112,0.4435342
2537.969,0.4442651
2541.826,0.445013
2545.684,0.4456802
2549.541,0.4461733
2553.398,0.4461547
2557.255,0.4458375
2561.112,0.44552
2564.969,0.4453043
2568.826,0.4455302
2572.683,0.4459409
2576.54,0.4462787
2580.397,0.4468242
2584.254,0.4472449
2588.112,0.4475431
2591.969,0.4478199
2595.826,0.448219
2599.683,0.448735
2603.54,0.4493287
2607.397,0.4497926
2611.254,0.4501944
2615.111,0.4506661
2618.968,0.4511033
2622.825,0.4514459
2626.683,0.4518435
2630.54,0.4521269
2634.397,0.4527505
2638.254,0.45368
2642.111,0.4542377
2645.968,0.4544191
2649.825,0.4548163
2653.682,0.4552172
2657.539,0.455471
2661.396,0.4554107
2665.253,0.4550017
2669.111,0.4548771
2672.968,0.4555576
2676.825,0.456555
2680.682,0.4573787
2684.539,0.4581359
2688.396,0.4590434
2692.253,0.4599366
2696.11,0.4607957
2699.967,0.4623041
2703.824,0.463819
2707.682,0.4648475
2711.539,0.4662027
2715.396,0.4679176
2719.253,0.470083
2723.11,0.4724763
2726.967,0.4746494
2730.824,0.47655
2734.681,0.4783541
2738.538,0.4804533
2742.396,0.4824852
2746.252,0.4839115
2750.109,0.4843174
2753.967,0.4840228
2757.824,0.4838057
2761.681,0.4839261
2765.538,0.484822
2769.395,0.4861809
2773.252,0.4879746
2777.109,0.4899073
