399.8484859844,97.3588178069
401.2765162915,85.4676873301
402.7045465986,94.2637169631
404.1325769057,86.1661991948
405.5606072128,92.4377379060
406.9886375199,86.4616026091
408.4166678269,82.5647675002
409.8446981340,88.0215940503
411.2727284411,82.4579803456
412.7007587482,83.9220638391
414.1287890553,89.8115557303
415.5568193624,75.6033215489
416.9848496695,83.0936768114
418.4128799766,113.2514903802
419.8409102836,81.7950972863
421.2689405907,79.9809695536
422.6969708978,90.6776088705
424.1250012049,85.3349206185
425.5530315120,85.9014441836
426.9810618191,84.5230426599
428.4090921262,81.7600261955
429.8371224332,88.2139891382
431.2651527403,84.1590723155
432.6931830474,79.2309680235
434.1212133545,87.8739233457
435.5492436616,86.2631445250
436.9772739687,78.5758552057
438.4053042758,81.1806051034
439.8333345829,80.5936531521
441.2613648899,79.1839066468
442.6893951970,79.6418404388
444.1174255041,76.1004155077
445.5454558112,77.5988020375
446.9734861183,81.1404321821
448.4015164254,78.4244205509
449.8295467325,78.0778326790
451.2575770396,81.6427110979
452.6856073466,84.9980669194
454.1136376537,82.2681301536
455.5416679608,76.6405441442
456.9696982679,74.2846902646
458.3977285750,78.9592077677
459.8257588821,80.0853220682
461.2537891892,78.6960562317
462.6818194963,77.8185874062
464.1098498033,77.9151075626
465.5378801104,78.0076606764
466.9659104175,76.0596990196
468.3939407246,76.0489171910
469.8219710317,79.2556674085
471.2500013388,79.6946817493
472.6780316459,77.6587921685
474.1060619530,79.0274422768
475.5340922600,79.1417227165
476.9621225671,75.9107763924
478.3901528742,74.9474488765
479.8181831813,76.9699909147
481.2462134884,77.0632467635
482.6742437955,74.8431198229
484.1022741026,73.9341014856
485.5303044097,75.1929492439
486.9583347167,76.2214103959
488.3863650238,75.4353605717
489.8143953309,73.9056574016
491.2424256380,73.0657812355
492.6704559451,72.2635350849
494.0984862522,72.1180085807
495.5265165593,72.9072636719
496.9545468663,73.0409464389
498.3825771734,72.6926208689
499.8106074805,71.7456012774
501.2386377876,70.4422555754
502.6666680947,71.4837417633
504.0946984018,72.0338730735
505.5227287089,70.3752846490
506.9507590160,69.9864330912
508.3787893230,70.3480074304
509.8068196301,69.5597955013
511.2348499372,68.6523960066
512.6628802443,67.4361490250
514.0909105514,66.7877854788
515.5189408585,66.7060862770
516.9469711656,65.9957176945
518.3750014727,66.1929961002
519.8030317797,67.2268935038
521.2310620868,68.7357262204
522.6590923939,70.3966346527
524.0871227010,70.3780625380
525.5151530081,70.7069516420
526.9431833152,71.8739686323
528.3712136223,71.6971532758
529.7992439294,72.3678483273
531.2272742364,72.7361374238
532.6553045435,72.0674314901
534.0833348506,73.5320284422
535.5113651577,74.0095825224
536.9393954648,72.7919201865
538.3674257719,73.6158347929
539.7954560790,73.6664782283
541.2234863861,73.0350412756
542.6515166931,74.0740826482
544.0795470002,73.3335225321
545.5075773073,72.0447260866
546.9356076144,72.7637850165
548.3636379215,72.3205921949
549.7916682286,71.3401236790
551.2196985357,71.7295167330
552.6477288427,71.6256442665
554.0757591498,70.7899437256
555.5037894569,70.6608255604
556.9318197640,71.2750545690
558.3598500711,71.0400628820
559.7878803782,69.9546370025
561.2159106853,69.9135938141
562.6439409924,69.9398119677
564.0719712994,68.9889786736
565.5000016065,68.2082813145
566.9280319136,67.3222133773
568.3560622207,67.0774745214
569.7840925278,67.7530877102
571.2121228349,67.3157020864
572.6401531420,66.5520929940
574.0681834491,66.6182873060
575.4962137561,66.7495508794
576.9242440632,66.8131241416
578.3522743703,66.6873907426
579.7803046774,67.3069174477
581.2083349845,68.7427111205
582.6363652916,69.0283534917
584.0643955987,69.3319632346
585.4924259058,70.1892166301
586.9204562128,70.1797894057
588.3484865199,70.5858728607
589.7765168270,71.4364294831
591.2045471341,71.3119843592
592.6325774412,71.2145092320
594.0606077483,71.8044203865
595.4886380554,72.1688423590
596.9166683625,71.7777046015
598.3446986695,71.2382164243
599.7727289766,71.2778501815
601.2007592837,71.1258603110
602.6287895908,70.8076358065
604.0568198979,71.1190857503
605.4848502050,71.3842427679
606.9128805121,71.7037331736
608.3409108192,72.1366696225
609.7689411262,71.6322417116
611.1969714333,71.3838561120
612.6250017404,71.9071568157
614.0530320475,71.5918181272
615.4810623546,71.0490129856
616.9090926617,71.4759251363
618.3371229688,72.0235133533
619.7651532758,71.8277894027
621.1931835829,71.6465483406
622.6212138900,72.1952095429
624.0492441971,72.2893048365
625.4772745042,71.9225797475
626.9053048113,72.5513028944
628.3333351184,73.0120110978
629.7613654255,72.8158518785
631.1893957325,73.2317184993
632.6174260396,73.4484143697
634.0454563467,73.3742902348
635.4734866538,73.7120784478
636.9015169609,73.5339215164
638.3295472680,73.4943349702
639.7575775751,73.9447989324
641.1856078822,73.7223898032
642.6136381892,73.7331664407
644.0416684963,73.8853375447
645.4696988034,73.2054226191
646.8977291105,72.9309829943
648.3257594176,72.9957052475
649.7537897247,72.7839989231
651.1818200318,72.9590691915
652.6098503389,72.7824833606
654.0378806459,72.0398893493
655.4659109530,71.9047223606
656.8939412601,72.0029402605
658.3219715672,71.4888358149
659.7500018743,70.9890575579
661.1780321814,70.9888312231
662.6060624885,70.6215958296
664.0340927956,69.9931429296
665.4621231026,69.9832109225
666.8901534097,69.8274863089
668.3181837168,68.8969072166
669.7462140239,68.9484426652
671.1742443310,68.8520281040
672.6022746381,68.9333586994
674.0303049452,68.6766631207
675.4583352522,67.8731388667
676.8863655593,67.8874144750
678.3143958664,67.8127668794
679.7424261735,67.0709655951
681.1704564806,67.3242479377
682.5984867877,67.2826570506
684.0265170948,66.5036398147
685.4545474019,66.6870900100
686.8825777089,66.8842018570
688.3106080160,66.9205908814
689.7386383231,67.2176252052
691.1666686302,67.1095445510
692.5946989373,67.5129516251
694.0227292444,68.2750434325
695.4507595515,68.6380652072
696.8787898586,69.0935614563
698.3068201656,69.3434741650
699.7348504727,69.6258121771
701.1628807798,70.2207713521
702.5909110869,70.3930491604
704.0189413940,70.4117041747
705.4469717011,70.7127880610
706.8750020082,70.9456749670
708.3030323153,71.0858724082
709.7310626223,71.1276398254
711.1590929294,71.2204672861
712.5871232365,71.4673316044
714.0151535436,71.5240943800
715.4431838507,71.7346255016
716.8712141578,72.3614493304
718.2992444649,72.6355856256
719.7272747720,72.5725025553
721.1553050790,73.0078198271
722.5833353861,73.4284849362
724.0113656932,73.1056108974
725.4393960003,72.8608018327
726.8674263074,72.8631194377
728.2954566145,72.7051910567
729.7234869216,73.1852357007
731.1515172287,74.2520930737
732.5795475357,75.4075900095
734.0075778428,76.9362725403
735.4356081499,77.9020660571
736.8636384570,78.4727654820
738.2916687641,79.3746960723
739.7196990712,79.3885679303
741.1477293783,79.4498269505
742.5757596853,80.2828737285
744.0037899924,80.1156043157
745.4318202995,79.9770892231
746.8598506066,80.7697595220
748.2878809137,81.1168557927
749.7159112208,81.6560551787
751.1439415279,82.5197765318
752.5719718350,82.8334761471
754.0000021420,83.2244480499
755.4280324491,83.5687131908
756.8560627562,83.6357193595
758.2840930633,83.9347121733
759.7121233704,84.1796018216
761.1401536775,84.3793396439
762.5681839846,84.7343991966
763.9962142917,84.9537919025
765.4242445987,85.0203800471
766.8522749058,84.9418588506
768.2803052129,84.9197013296
769.7083355200,85.0111891760
771.1363658271,84.9665668601
772.5643961342,85.1296146646
773.9924264413,85.5377547792
775.4204567484,85.8142475955
776.8484870554,86.0882376391
778.2765173625,86.3794315004
779.7045476696,86.7716075909
781.1325779767,87.1599169899
782.5606082838,87.3058024480
783.9886385909,87.6956629903
785.4166688980,88.2045600491
786.8446992051,88.5247822172
788.2727295121,88.8703719609
789.7007598192,88.7809349178
791.1287901263,88.7168409543
792.5568204334,89.1743950399
793.9848507405,89.1264853418
795.4128810476,89.0672756162
796.8409113547,89.6387814245
798.2689416617,89.7307135748
799.6969719688,89.7008901712
801.1250022759,90.0363323721
802.5530325830,89.9639712331
803.9810628901,89.8807316856
805.4090931972,90.1628072829
806.8371235043,90.2732951782
808.2651538114,90.2786488443
809.6931841184,90.3716034492
811.1212144255,90.3603657360
812.5492447326,90.1885434497
813.9772750397,90.1020333670
815.4053053468,90.1828888723
816.8333356539,90.2584135840
818.2613659610,90.3973979156
819.6893962681,90.5188749099
821.1174265751,90.5496241107
822.5454568822,90.7853751312
823.9734871893,90.9547172635
825.4015174964,90.9198053009
826.8295478035,91.0588774334
828.2575781106,91.1024031106
829.6856084177,91.0911986766
831.1136387248,91.2658084067
832.5416690318,91.1640378630
833.9696993389,91.1046749244
835.3977296460,91.5636504215
836.8257599531,91.9062467088
838.2537902602,92.0072436163
839.6818205673,92.3052767457
841.1098508744,92.5605228535
842.5378811815,92.6056356467
843.9659114885,92.8353099982
845.3939417956,93.0596031455
846.8219721027,92.9776037766
848.2500024098,93.2236590386
849.6780327169,93.5204282620
851.1060630240,93.1926874190
852.5340933311,93.1641637258
853.9621236381,93.3662429856
855.3901539452,93.2177094168
856.8181842523,93.4881265644
858.2462145594,93.4906913431
859.6742448665,92.9210034235
861.1022751736,93.1094057028
862.5303054807,93.1828611288
863.9583357878,92.7230342339
865.3863660948,92.9118489859
866.8143964019,92.8958824162
868.2424267090,92.4411623370
869.6704570161,92.4992910691
871.0984873232,92.7955258163
872.5265176303,93.3905080216
873.9545479374,93.8637348499
875.3825782445,93.5819847546
876.8106085515,93.4989206295
878.2386388586,93.6592767384
879.6666691657,93.6460654310
881.0946994728,93.7549960840
882.5227297799,93.6510700067
883.9507600870,93.5834400540
885.3787903941,93.6682484749
886.8068207012,93.3994212217
888.2348510082,93.3007445799
889.6628813153,93.0620667562
891.0909116224,92.4478681345
892.5189419295,92.7026129158
893.9469722366,93.1902461665
895.3750025437,93.0514549458
896.8030328508,93.1335392514
898.2310631579,93.1260670149
899.6590934649,92.9074629051
901.0871237720,93.0784648890
902.5151540791,92.9817337036
903.9431843862,92.6029960710
905.3712146933,92.5206360877
906.7992450004,92.3960777183
908.2272753075,92.3334263119
909.6553056146,92.4380581591
911.0833359216,92.2964921896
912.5113662287,92.0913835153
913.9393965358,92.0726330578
915.3674268429,91.9070443805
916.7954571500,91.6119152659
918.2234874571,91.7155105620
919.6515177642,91.9404123656
921.0795480712,91.6499150670
922.5075783783,91.3605030658
923.9356086854,91.4085725327
925.3636389925,91.2935940799
926.7916692996,91.1179468278
928.2196996067,91.0122587636
929.6477299138,90.8434298809
931.0757602209,90.7952785712
932.5037905279,90.7890025099
933.9318208350,90.8408687151
935.3598511421,90.9495168256
936.7878814492,90.7381559041
938.2159117563,90.5395539034
939.6439420634,90.5297017476
941.0719723705,90.2612424375
942.5000026776,89.9721266603
943.9280329846,89.7418766199
945.3560632917,89.3255974614
946.7840935988,88.9713204306
948.2121239059,88.5705297116
949.6401542130,88.0258626800
951.0681845201,87.6739909679
952.4962148272,87.4298329706
953.9242451343,87.2035786679
955.3522754413,86.9167051392
956.7803057484,86.4025067061
958.2083360555,85.9800548245
959.6363663626,85.7548324045
961.0643966697,85.6893273360
962.4924269768,85.9330916873
963.9204572839,86.0893962595
965.3484875910,86.0001212416
966.7765178980,85.8059783550
968.2045482051,85.4166223166
969.6325785122,85.0527175254
971.0606088193,84.7193126944
972.4886391264,84.4212590659
973.9166694335,84.5565818397
975.3446997406,84.7972776609
976.7727300476,85.0725624981
978.2007603547,85.6835798720
979.6287906618,86.0487313691
981.0568209689,86.2165293752
982.4848512760,86.5602391867
983.9128815831,86.6876761929
985.3409118902,86.7300446744
986.7689421973,86.9214146556
988.1969725043,87.0357459120
989.6250028114,87.0662918607
991.0530331185,87.0005424202
992.4810634256,87.0078850176
993.9090937327,87.0717667331
995.3371240398,86.7944707983
996.7651543469,86.6562682128
998.1931846540,86.9040195261
999.6212149610,86.7379931224
1001.0492452681,86.4505284559
1002.4772755752,86.7639948998
1003.9053058823,87.0645805070
1005.3333361894,86.9594559194
1006.7613664965,86.9797361737
1008.1893968036,87.1116258740
1009.6174271107,86.9870739488
1011.0454574177,86.8603915097
1012.4734877248,86.8886948609
1013.9015180319,86.8390858728
1015.3295483390,86.7794927445
1016.7575786461,86.6859027684
1018.1856089532,86.4897864757
1019.6136392603,86.5444350993
1021.0416695674,86.7366402688
1022.4696998744,86.7146870504
1023.8977301815,86.6850775874
1025.3257604886,86.6922550482
1026.7537907957,86.6168342383
1028.1818211028,86.4588594435
1029.6098514099,86.2234133240
1031.0378817170,86.1729829905
1032.4659120241,86.3677529724
1033.8939423311,86.5841648818
1035.3219726382,86.7701013296
1036.7500029453,86.7055574851
1038.1780332524,86.4817059819
1039.6060635595,86.4719892098
1041.0340938666,86.5150944452
1042.4621241737,86.4206353761
1043.8901544807,86.2348840551
1045.3181847878,86.0496507229
1046.7462150949,85.8989402866
1048.1742454020,85.5585789958
1049.6022757091,85.1857482872
1051.0303060162,84.8863010950
1052.4583363233,84.2546983450
1053.8863666304,83.7312755528
1055.3143969374,83.6627587199
1056.7424272445,83.3107065278
1058.1704575516,82.7514355055
1059.5984878587,82.2802279846
1061.0265181658,81.7548542528
1062.4545484729,81.5501370993
1063.8825787800,81.2549092130
1065.3106090871,80.6203620833
1066.7386393941,80.4698383154
1068.1666697012,80.3153859443
1069.5947000083,79.8180632338
1071.0227303154,79.6442444292
1072.4507606225,79.4454180623
1073.8787909296,79.2267889909
1075.3068212367,79.2145115440
1076.7348515438,78.9885336210
1078.1628818508,78.7997922431
1079.5909121579,78.6060640731
1081.0189424650,78.3264705433
