399.8484859844,68.7797842835
400.5625011380,69.7919833955
401.2765162915,86.4023884928
401.9905314450,61.9481017241
402.7045465986,66.1377063252
403.4185617521,78.3167596974
404.1325769057,59.3121985879
404.8465920592,68.3496078014
405.5606072128,80.9111543955
406.2746223663,80.1532896816
406.9886375199,86.6338338917
407.7026526734,68.8751080365
408.4166678269,68.1379588456
409.1306829805,80.6779234387
409.8446981340,69.8903598328
410.5587132876,73.0265826254
411.2727284411,81.3148872501
411.9867435947,74.8748950831
412.7007587482,73.7435976696
413.4147739017,67.9680906721
414.1287890553,73.2792218309
414.8428042088,79.6648016352
415.5568193624,72.5313702162
416.2708345159,87.0407432488
416.9848496695,90.5622014334
417.6988648230,63.4370906108
418.4128799766,72.3509298282
419.1268951301,84.5895810552
419.8409102836,66.5625179254
420.5549254372,77.5196149427
421.2689405907,79.6175548983
421.9829557443,75.9234859553
422.6969708978,74.5148288746
423.4109860514,69.4733033197
424.1250012049,71.7387199283
424.8390163584,71.2211355195
425.5530315120,71.4225021084
426.2670466655,76.5079966031
426.9810618191,75.7276362603
427.6950769726,77.7749336923
428.4090921262,77.8647483095
429.1231072797,72.7866227529
429.8371224332,77.4021201465
430.5511375868,77.3338221986
431.2651527403,72.4638180486
431.9791678939,79.5282968801
432.6931830474,80.4244363063
433.4071982010,75.0506026909
434.1212133545,75.2978594601
434.8352285081,74.7030999860
435.5492436616,77.2133984142
436.2632588151,79.3486015500
436.9772739687,77.3613686869
437.6912891222,79.3143663020
438.4053042758,76.9726659722
439.1193194293,74.7373401860
439.8333345829,78.0413080889
440.5473497364,76.0114930245
441.2613648899,76.0527177588
441.9753800435,78.8598170769
442.6893951970,75.1576640580
443.4034103506,75.8368698495
444.1174255041,77.2449155840
444.8314406577,74.3576418303
445.5454558112,74.4793045377
446.2594709648,75.0001050174
446.9734861183,75.8634474553
447.6875012718,75.8249811866
448.4015164254,75.1818760390
449.1155315789,79.4830843904
449.8295467325,80.3461905380
450.5435618860,77.1980676572
451.2575770396,79.0739285718
451.9715921931,76.9284932046
452.6856073466,74.5297623100
453.3996225002,79.5213237819
454.1136376537,78.3432274441
454.8276528073,74.4261090650
455.5416679608,75.1825742760
456.2556831144,77.3936533807
456.9696982679,78.2603351797
457.6837134214,74.8390373217
458.3977285750,74.3563059603
459.1117437285,76.7553910185
459.8257588821,75.9803708439
460.5397740356,76.3837111582
461.2537891892,77.8017541083
461.9678043427,77.0326952631
462.6818194963,76.8405137353
463.3958346498,75.9097837224
464.1098498033,76.8666640192
464.8238649569,78.2530414037
465.5378801104,74.8023296667
466.2518952640,74.9535666555
466.9659104175,78.1105302415
467.6799255711,77.2885456732
468.3939407246,77.6392574717
469.1079558781,77.3074540438
469.8219710317,75.2493243829
470.5359861852,75.3038010109
471.2500013388,74.9565385133
471.9640164923,77.1819758819
472.6780316459,79.9831535695
473.3920467994,75.9348299251
474.1060619530,76.1291713439
474.8200771065,77.6256653484
475.5340922600,76.3991708278
476.2481074136,75.6273374390
476.9621225671,73.1624174064
477.6761377207,73.6708126054
478.3901528742,76.1537298610
479.1041680278,74.8921418724
479.8181831813,76.7145452753
