"wavenumber","intensity"
674.9918,0.01603282
678.8489,0.01837882
682.706,0.01819075
686.5631,0.02111826
690.4202,0.02374608
694.2773,0.02688835
698.1344,0.02822347
701.9915,0.02737596
705.8486,0.02644486
709.7057,0.02590279
713.5628,0.02500599
717.4199,0.02261342
721.277,0.01831593
725.1341,0.01572414
728.9911,0.01409292
732.8483,0.01398317
736.7054,0.01486885
740.5624,0.0139571
744.4196,0.01311004
748.2767,0.01268298
752.1337,0.01095239
755.9908,0.009223259
759.848,0.006425134
763.705,0.0008243616
767.5621,-0.004476912
771.4193,-0.007351434
775.2763,-0.01065058
779.1334,-0.0138545
782.9905,-0.01738537
786.8476,-0.02131062
790.7047,-0.02518531
794.5618,-0.02985366
798.4189,-0.03336997
802.276,-0.03649367
806.1331,-0.04053439
809.9902,-0.04535954
813.8473,-0.04985854
817.7043,-0.05241144
821.5615,-0.05432721
825.4186,-0.05669681
829.2756,-0.05777262
833.1328,-0.05902765
836.9899,-0.06385604
840.8469,-0.0700417
844.704,-0.0744926
848.5612,-0.07875681
852.4182,-0.08458255
856.2753,-0.08962955
860.1324,-0.0940829
863.9895,-0.09756621
867.8466,-0.1000734
871.7037,-0.1009318
875.5608,-0.1010402
879.4179,-0.1030112
883.275,-0.1056405
887.1321,-0.1064087
890.9892,-0.1057001
894.8463,-0.1065297
898.7034,-0.1093286
902.5605,-0.1127004
906.4176,-0.1172526
910.2747,-0.1200826
914.1318,-0.1204099
917.9889,-0.1190259
921.8459,-0.1162627
925.7031,-0.1135036
929.5602,-0.1123012
933.4172,-0.1121121
937.2744,-0.1152994
941.1315,-0.1198273
944.9885,-0.1235829
948.8456,-0.1276113
952.7028,-0.1302345
956.5598,-0.1314088
960.4169,-0.131351
964.274,-0.1309596
968.1311,-0.1305137
971.9882,-0.1283898
975.8453,-0.1262574
979.7024,-0.1250003
983.5595,-0.1230729
987.4166,-0.1214552
991.2737,-0.1208187
995.1308,-0.1196888
998.9879,-0.1179523
1002.845,-0.1153102
1006.702,-0.1102467
1010.559,-0.1035212
1014.416,-0.09609598
1018.273,-0.08796749
1022.13,-0.08081859
1025.988,-0.07360221
1029.845,-0.06448858
1033.702,-0.0550698
1037.559,-0.04534656
1041.416,-0.0358782
1045.273,-0.03200231
1049.13,-0.03350164
1052.987,-0.03448193
1056.844,-0.03368249
1060.701,-0.03278908
1064.559,-0.03212902
1068.416,-0.02985106
1072.273,-0.02652162
1076.13,-0.02314745
1079.987,-0.02172627
1083.844,-0.02278466
1087.701,-0.02541054
1091.558,-0.02741198
1095.415,-0.02885176
1099.272,-0.02999255
1103.13,-0.03009938
1106.987,-0.02955539
1110.844,-0.02933878
1114.701,-0.02850552
1118.558,-0.0272726
1122.415,-0.02731563
1126.272,-0.02760788
1130.129,-0.02864311
1133.986,-0.03118979
1137.843,-0.03392045
1141.7,-0.03515578
1145.558,-0.03393056
1149.415,-0.03041065
1153.272,-0.02778887
1157.129,-0.0258532
1160.986,-0.02322096
1164.843,-0.02109917
1168.7,-0.01846057
1172.557,-0.01614217
1176.414,-0.01604029
1180.271,-0.01712413
1184.129,-0.01720764
1187.986,-0.01643684
1191.843,-0.01526591
1195.7,-0.01352633
1199.557,-0.01148296
1203.414,-0.009222648
1207.271,-0.007632426
1211.128,-0.006850856
1214.985,-0.004929293
1218.842,-0.001632305
1222.699,0.001034856
1226.557,0.003459977
1230.414,0.005680472
1234.271,0.006772675
1238.128,0.007315697
1241.985,0.007487584
1245.842,0.007613725
1249.699,0.007484295
1253.556,0.00631578
1257.413,0.005226842
1261.271,0.004575854
1265.128,0.004113262
1268.985,0.004142877
1272.842,0.004254345
1276.699,0.003925618
1280.556,0.003480668
1284.413,0.003539138
1288.27,0.003299773
1292.127,0.003265058
1295.984,0.003747961
1299.841,0.003833606
1303.698,0.003142948
1307.556,0.002327114
1311.413,0.001612639
1315.27,0.0006195552
1319.127,-0.0009748233
1322.984,-0.002570024
1326.841,-0.003753515
1330.698,-0.004953303
1334.555,-0.006373813
1338.412,-0.007824275
1342.27,-0.008515912
1346.127,-0.008114355
1349.984,-0.00770942
1353.841,-0.008530792
1357.698,-0.009333491
1361.555,-0.008344162
1365.412,-0.00633982
1369.269,-0.00538808
1373.126,-0.00469544
1376.983,-0.002607014
1380.84,-0.0003007147
1384.698,0.001650098
1388.555,0.00271612
1392.412,0.002354008
1396.269,0.0009042812
1400.126,0.0003123178
1403.983,0.0006653663
1407.84,0.00116011
1411.697,0.0001384099
1415.554,-0.00181005
1419.411,-0.003181253
1423.269,-0.003912026
1427.125,-0.003893384
1430.983,-0.003212027
1434.84,-0.002274736
1438.697,-0.0006477432
1442.554,0.0005202554
1446.411,0.0008377614
1450.268,0.0009523009
1454.125,0.0005281406
1457.982,-0.002149881
1461.839,-0.003198132
1465.697,-0.00308425
1469.554,-0.003435046
1473.411,-0.007723636
1477.268,-0.01172278
1481.125,-0.01247742
1484.982,-0.0120695
1488.839,-0.009680202
1492.696,-0.006203498
1496.553,-0.004493129
1500.41,-0.002896019
1504.268,-0.003429038
1508.125,-0.006121154
1511.982,-0.004297274
1515.839,-0.003988947
1519.696,-0.005516076
1523.553,-0.005773977
1527.41,-0.004088424
1531.267,-0.002971647
1535.124,-0.002789371
1538.981,-0.006075799
1542.838,-0.007968524
1546.696,-0.004443299
1550.553,-0.002161495
1554.41,-0.00229539
1558.267,-0.0043711
1562.124,-0.002249929
1565.981,-0.0006764979
1569.838,-1.822628e-05
1573.695,-0.000124813
1577.552,-0.0009679626
1581.409,-0.001135744
1585.267,-0.001870968
1589.124,-0.002139447
1592.981,-0.002469606
1596.838,-0.003076355
1600.695,-0.003867936
1604.552,-0.004097464
1608.409,-0.004128164
1612.266,-0.004489628
1616.123,-0.006138185
1619.98,-0.007926013
1623.837,-0.009588817
1627.695,-0.009490705
1631.552,-0.008695781
1635.409,-0.01040704
1639.266,-0.01132117
1643.123,-0.01118928
1646.98,-0.01287917
1650.837,-0.01562409
1654.694,-0.01611388
1658.551,-0.01444844
1662.408,-0.01340159
1666.266,-0.01264474
1670.123,-0.01309839
1673.98,-0.01254414
1677.837,-0.01186651
1681.694,-0.01308323
1685.551,-0.01237437
1689.408,-0.008572137
1693.265,-0.006270228
1697.122,-0.006827937
1700.979,-0.01054857
1704.837,-0.01984056
1708.694,-0.03429781
1712.551,-0.05025769
1716.408,-0.07335439
1720.265,-0.09727751
1724.122,-0.1124662
1727.979,-0.125893
1731.836,-0.1410723
1735.693,-0.1591886
1739.55,-0.1752327
1743.407,-0.1896152
1747.265,-0.2033724
1751.122,-0.2179281
1754.979,-0.2297372
1758.836,-0.2386004
1762.693,-0.2460011
1766.55,-0.2516128
1770.407,-0.2582683
1774.264,-0.2650347
1778.121,-0.2693797
1781.978,-0.2721403
1785.836,-0.2744993
1789.693,-0.2771083
1793.55,-0.2806375
1797.407,-0.2833761
1801.264,-0.2858674
1805.121,-0.2879618
1808.978,-0.2899186
1812.835,-0.2918006
1816.692,-0.2935584
1820.549,-0.2948209
1824.406,-0.2962343
1828.264,-0.298151
1832.121,-0.2997423
1835.978,-0.300489
1839.835,-0.3008187
1843.692,-0.3014331
1847.549,-0.3033262
1851.406,-0.3044008
1855.263,-0.3041382
1859.12,-0.3033891
1862.977,-0.3033824
1866.835,-0.3040765
1870.692,-0.3050545
1874.549,-0.3054298
1878.406,-0.3048548
1882.263,-0.3041273
1886.12,-0.304008
1889.977,-0.3037172
1893.834,-0.304132
1897.691,-0.3049632
1901.548,-0.3052898
1905.406,-0.3053325
1909.263,-0.3054647
1913.12,-0.3054285
1916.977,-0.3051773
1920.834,-0.3052285
1924.691,-0.3056469
1928.548,-0.3055601
1932.405,-0.3048724
1936.262,-0.304617
1940.119,-0.3044738
1943.976,-0.3041972
1947.834,-0.3042799
1951.691,-0.3041698
1955.548,-0.303668
1959.405,-0.3031865
1963.262,-0.3029653
1967.119,-0.3027861
1970.976,-0.3023725
1974.833,-0.3025892
1978.69,-0.3029766
1982.547,-0.3023468
1986.405,-0.3016346
1990.262,-0.301484
1994.119,-0.3016656
1997.976,-0.3017018
2001.833,-0.3010997
2005.69,-0.3004302
2009.547,-0.3000016
2013.404,-0.2997081
2017.261,-0.2992615
2021.118,-0.2987293
2024.975,-0.2982053
2028.833,-0.2977891
2032.69,-0.2971331
2036.547,-0.2968251
2040.404,-0.2968227
2044.261,-0.296546
2048.118,-0.2959177
2051.975,-0.2957431
2055.832,-0.2954624
2059.689,-0.2947803
2063.546,-0.2942855
2067.404,-0.2941972
2071.261,-0.2936686
2075.118,-0.2929873
2078.975,-0.2924562
2082.832,-0.2921135
2086.689,-0.2919161
2090.546,-0.2918191
2094.403,-0.2913113
2098.26,-0.291031
2102.117,-0.2911792
2105.975,-0.2911794
2109.832,-0.2911457
2113.689,-0.2912484
2117.546,-0.2911484
2121.403,-0.291268
2125.26,-0.2910894
2129.117,-0.2909413
2132.974,-0.2913196
2136.831,-0.2917673
2140.688,-0.2918505
2144.545,-0.2921656
2148.403,-0.2919768
2152.26,-0.2917878
2156.117,-0.2920386
2159.974,-0.2925842
2163.831,-0.2927199
2167.688,-0.2927092
2171.545,-0.2930375
2175.402,-0.2929856
2179.259,-0.2928241
2183.116,-0.2930271
2186.974,-0.2933236
2190.831,-0.293381
2194.688,-0.2931092
2198.545,-0.2934261
2202.402,-0.2937165
2206.259,-0.2937102
2210.116,-0.2933702
2213.973,-0.2933754
2217.83,-0.2932663
2221.688,-0.2934459
2225.544,-0.2938281
2229.402,-0.2938192
2233.259,-0.2934638
2237.116,-0.2931767
2240.973,-0.2931437
2244.83,-0.2932799
2248.687,-0.2935274
2252.544,-0.2936747
2256.401,-0.2933182
2260.258,-0.2931336
2264.115,-0.293468
2267.973,-0.2935434
2271.83,-0.2928804
2275.687,-0.2925501
2279.544,-0.2926934
2283.401,-0.2927371
2287.258,-0.2922835
2291.115,-0.2919455
2294.972,-0.2920455
2298.829,-0.2918857
2302.687,-0.2912085
2306.543,-0.2908788
2310.401,-0.2910777
2314.258,-0.2918582
2318.115,-0.292021
2321.972,-0.2918628
2325.829,-0.2917393
2329.686,-0.2916328
2333.543,-0.2902573
2337.4,-0.2898882
2341.257,-0.2903119
2345.115,-0.2896108
2348.972,-0.2868798
2352.829,-0.2862883
2356.686,-0.2838837
2360.543,-0.2832474
2364.4,-0.282004
2368.257,-0.2808446
2372.114,-0.2801635
2375.971,-0.2795528
2379.828,-0.2793148
2383.686,-0.2798838
2387.542,-0.2803937
2391.4,-0.2806591
2395.257,-0.2809066
2399.114,-0.2810334
2402.971,-0.2809436
2406.828,-0.2804451
2410.685,-0.2795188
2414.542,-0.2787547
2418.399,-0.2775623
2422.256,-0.2762495
2426.114,-0.2754889
2429.971,-0.2749071
2433.828,-0.273916
2437.685,-0.2726325
2441.542,-0.2713034
2445.399,-0.2702686
2449.256,-0.2695697
2453.113,-0.2685543
2456.97,-0.2670479
2460.827,-0.2660969
2464.685,-0.2651126
2468.542,-0.2635278
2472.399,-0.2619129
2476.256,-0.2601905
2480.113,-0.2588434
2483.97,-0.2578659
2487.827,-0.2570466
2491.684,-0.2565707
2495.541,-0.2555492
2499.398,-0.2541592
2503.255,-0.25311
2507.113,-0.2524863
2510.97,-0.251706
2514.827,-0.2509806
2518.684,-0.2504741
2522.541,-0.2494657
2526.398,-0.24838
2530.255,-0.2477177
2534.112,-0.2468152
2537.969,-0.2460957
2541.826,-0.245326
2545.684,-0.2440991
2549.541,-0.2427559
2553.398,-0.2414542
2557.255,-0.2401116
2561.112,-0.2394032
2564.969,-0.2382328
2568.826,-0.2365637
2572.683,-0.2351433
2576.54,-0.2342934
2580.397,-0.2333819
2584.254,-0.2321438
2588.112,-0.2308432
2591.969,-0.2290648
2595.826,-0.2271524
