"wavenumber","intensity"
674.9918,0.1023506
678.8489,0.09733394
682.706,0.09750969
686.5631,0.09382742
690.4202,0.0927219
694.2773,0.09406215
698.1344,0.09341284
701.9915,0.09226652
705.8486,0.09076898
709.7057,0.0884141
713.5628,0.08635055
717.4199,0.08006006
721.277,0.07350853
725.1341,0.07170852
728.9911,0.0692691
732.8483,0.06683088
736.7054,0.06372567
740.5624,0.06135792
744.4196,0.05971766
748.2767,0.05543712
752.1337,0.05094959
755.9908,0.04729709
759.848,0.04303499
763.705,0.0394939
767.5621,0.03482898
771.4193,0.03072121
775.2763,0.02541975
779.1334,0.02129458
782.9905,0.01798315
786.8476,0.01350801
790.7047,0.009238827
794.5618,0.004088007
798.4189,-0.0007963419
802.276,-0.004459301
806.1331,-0.007936594
809.9902,-0.01187414
813.8473,-0.01550787
817.7043,-0.01742252
821.5615,-0.01781514
825.4186,-0.01854833
829.2756,-0.01946157
833.1328,-0.02098199
836.9899,-0.02427022
840.8469,-0.02738641
844.704,-0.02967922
848.5612,-0.03238038
852.4182,-0.03590871
856.2753,-0.03852237
860.1324,-0.04100599
863.9895,-0.04219851
867.8466,-0.04280809
871.7037,-0.04260409
875.5608,-0.0430204
879.4179,-0.04507255
883.275,-0.046998
887.1321,-0.04803296
890.9892,-0.04830271
894.8463,-0.04882453
898.7034,-0.05023142
902.5605,-0.05279674
906.4176,-0.05679183
910.2747,-0.05928241
914.1318,-0.05920904
917.9889,-0.05804479
921.8459,-0.05711909
925.7031,-0.05735989
929.5602,-0.05739307
933.4172,-0.05611726
937.2744,-0.05777091
941.1315,-0.06031026
944.9885,-0.0611463
948.8456,-0.0625086
952.7028,-0.06395226
956.5598,-0.06428383
960.4169,-0.06300589
964.274,-0.06206435
968.1311,-0.06252016
971.9882,-0.06178969
975.8453,-0.06117425
979.7024,-0.06022111
983.5595,-0.05861547
987.4166,-0.05888882
991.2737,-0.06021575
995.1308,-0.06044044
998.9879,-0.05981795
1002.845,-0.05866917
1006.702,-0.05521945
1010.559,-0.05005205
1014.416,-0.04474227
1018.273,-0.039578
1022.13,-0.03542659
1025.988,-0.03105439
1029.845,-0.02492491
1033.702,-0.0192432
1037.559,-0.0130145
1041.416,-0.007186298
1045.273,-0.005137246
1049.13,-0.00606371
1052.987,-0.007383229
1056.844,-0.007827104
1060.701,-0.00754409
1064.559,-0.006694917
1068.416,-0.004909842
1072.273,-0.003337985
1076.13,-0.001918162
1079.987,-0.0007224498
1083.844,-0.001555043
1087.701,-0.003728756
1091.558,-0.005314455
1095.415,-0.007172316
1099.272,-0.007924524
1103.13,-0.006885222
1106.987,-0.00580158
1110.844,-0.005618126
1114.701,-0.006139345
1118.558,-0.005826068
1122.415,-0.005315012
1126.272,-0.005596179
1130.129,-0.006133693
1133.986,-0.007063969
1137.843,-0.008175459
1141.7,-0.008477266
1145.558,-0.00789625
1149.415,-0.006237014
1153.272,-0.005092613
1157.129,-0.004781234
1160.986,-0.003149506
1164.843,-0.001131807
1168.7,0.0002761938
1172.557,0.0009943966
1176.414,0.0007874813
1180.271,0.0002631308
1184.129,0.0004124495
1187.986,0.001220088
1191.843,0.001684351
1195.7,0.002396133
1199.557,0.003281814
1203.414,0.00426954
1207.271,0.005152151
1211.128,0.005206898
1214.985,0.006259138
1218.842,0.007845733
1222.699,0.008716047
1226.557,0.01059952
1230.414,0.01249314
1234.271,0.01333469
1238.128,0.01362939
1241.985,0.01342613
1245.842,0.0133157
1249.699,0.01306014
1253.556,0.01170596
1257.413,0.01006587
1261.271,0.009358567
1265.128,0.009053016
1268.985,0.009075634
1272.842,0.008949349
1276.699,0.008220736
1280.556,0.007591967
1284.413,0.007836832
1288.27,0.007912866
1292.127,0.007977136
1295.984,0.008351875
1299.841,0.008172565
1303.698,0.007568829
1307.556,0.007215678
1311.413,0.007137409
1315.27,0.006997202
1319.127,0.00589209
1322.984,0.004321817
1326.841,0.003012634
1330.698,0.001484246
1334.555,0.0002739076
1338.412,-0.0005117248
1342.27,-0.001599465
1346.127,-0.002018047
1349.984,-0.001999165
1353.841,-0.002443702
1357.698,-0.003521379
1361.555,-0.003635991
1365.412,-0.002765945
1369.269,-0.002132254
1373.126,-0.00131209
1376.983,0.0006523026
1380.84,0.002379106
1384.698,0.003865297
1388.555,0.004808202
1392.412,0.004971287
1396.269,0.004129999
1400.126,0.003306142
1403.983,0.002893287
1407.84,0.003099105
1411.697,0.002990608
1415.554,0.001680381
1419.411,-0.0001090067
1423.269,-0.001178623
1427.125,-0.001493888
1430.983,-0.001248898
1434.84,-0.0007749687
1438.697,0.0002553582
1442.554,0.00151351
1446.411,0.003021376
1450.268,0.004092766
1454.125,0.003108349
1457.982,-0.0007597735
1461.839,-0.002879487
1465.697,-0.002642414
1469.554,-0.002395994
1473.411,-0.006258891
1477.268,-0.01034719
1481.125,-0.01046831
1484.982,-0.008717095
1488.839,-0.005491837
1492.696,-0.002740699
1496.553,-0.001119064
1500.41,0.0002079377
1504.268,-0.0001607499
1508.125,-0.001017909
1511.982,0.0002943246
1515.839,0.0007447618
1519.696,-0.0001263631
1523.553,-0.0009462112
1527.41,0.0005820702
1531.267,0.002455748
1535.124,0.002829807
1538.981,0.001382847
1542.838,0.0002471481
1546.696,0.001401029
1550.553,0.002927586
1554.41,0.002836545
1558.267,0.002127487
1562.124,0.002003629
1565.981,0.00322405
1569.838,0.003527764
1573.695,0.003664517
1577.552,0.002004755
1581.409,0.001211272
1585.267,0.0003336499
1589.124,-4.465228e-05
1592.981,-0.0001627836
1596.838,-0.0004449533
1600.695,-0.0007214943
1604.552,-0.0005768526
1608.409,-0.001163713
1612.266,-0.002081678
1616.123,-0.003497448
1619.98,-0.004872762
1623.837,-0.006428461
1627.695,-0.00650171
1631.552,-0.005755716
1635.409,-0.006972687
1639.266,-0.007850338
1643.123,-0.007617074
1646.98,-0.008561124
1650.837,-0.01094834
1654.694,-0.01328935
1658.551,-0.01177338
1662.408,-0.01021759
1666.266,-0.009056566
1670.123,-0.008672309
1673.98,-0.007821844
1677.837,-0.00706791
1681.694,-0.007263521
1685.551,-0.005580617
1689.408,-0.001285514
