3.992094e+002;0.000000e+000
4.011380e+002;0.000000e+000
4.030665e+002;0.000000e+000
4.049951e+002;0.000000e+000
4.069236e+002;0.000000e+000
4.088522e+002;0.000000e+000
4.107807e+002;0.000000e+000
4.127093e+002;0.000000e+000
4.146378e+002;0.000000e+000
4.165664e+002;0.000000e+000
4.184949e+002;0.000000e+000
4.204235e+002;0.000000e+000
4.223520e+002;0.000000e+000
4.242806e+002;0.000000e+000
4.262091e+002;0.000000e+000
4.281377e+002;0.000000e+000
4.300662e+002;0.000000e+000
4.319948e+002;0.000000e+000
4.339233e+002;0.000000e+000
4.358519e+002;0.000000e+000
4.377804e+002;0.000000e+000
4.397090e+002;0.000000e+000
4.416375e+002;0.000000e+000
4.435660e+002;0.000000e+000
4.454946e+002;0.000000e+000
4.474232e+002;0.000000e+000
4.493517e+002;0.000000e+000
4.512802e+002;0.000000e+000
4.532088e+002;0.000000e+000
4.551373e+002;0.000000e+000
4.570659e+002;0.000000e+000
4.589944e+002;0.000000e+000
4.609230e+002;0.000000e+000
4.628515e+002;0.000000e+000
4.647801e+002;0.000000e+000
4.667086e+002;0.000000e+000
4.686372e+002;0.000000e+000
4.705657e+002;0.000000e+000
4.724943e+002;0.000000e+000
4.744228e+002;0.000000e+000
4.763513e+002;0.000000e+000
4.782799e+002;0.000000e+000
4.802085e+002;0.000000e+000
4.821370e+002;0.000000e+000
4.840656e+002;0.000000e+000
4.859941e+002;0.000000e+000
4.879226e+002;0.000000e+000
4.898512e+002;0.000000e+000
4.917798e+002;0.000000e+000
4.937083e+002;0.000000e+000
4.956368e+002;0.000000e+000
4.975654e+002;0.000000e+000
4.994939e+002;0.000000e+000
5.014225e+002;0.000000e+000
5.033510e+002;0.000000e+000
5.052796e+002;0.000000e+000
5.072081e+002;0.000000e+000
5.091367e+002;0.000000e+000
5.110652e+002;0.000000e+000
5.129938e+002;0.000000e+000
5.149223e+002;0.000000e+000
5.168509e+002;0.000000e+000
5.187794e+002;0.000000e+000
5.207079e+002;0.000000e+000
5.226365e+002;0.000000e+000
5.245651e+002;0.000000e+000
5.264936e+002;0.000000e+000
5.284222e+002;0.000000e+000
5.303507e+002;0.000000e+000
5.322792e+002;0.000000e+000
5.342078e+002;0.000000e+000
5.361364e+002;0.000000e+000
5.380649e+002;0.000000e+000
5.399935e+002;0.000000e+000
5.419220e+002;0.000000e+000
5.438505e+002;0.000000e+000
5.457791e+002;0.000000e+000
5.477076e+002;0.000000e+000
5.496362e+002;0.000000e+000
5.515648e+002;0.000000e+000
5.534933e+002;0.000000e+000
5.554218e+002;0.000000e+000
5.573504e+002;0.000000e+000
5.592789e+002;0.000000e+000
5.612075e+002;0.000000e+000
5.631360e+002;0.000000e+000
5.650646e+002;0.000000e+000
5.669931e+002;0.000000e+000
5.689217e+002;0.000000e+000
5.708502e+002;0.000000e+000
5.727787e+002;0.000000e+000
5.747073e+002;0.000000e+000
5.766359e+002;0.000000e+000
5.785644e+002;0.000000e+000
5.804930e+002;0.000000e+000
5.824215e+002;0.000000e+000
5.843500e+002;0.000000e+000
5.862786e+002;0.000000e+000
5.882072e+002;0.000000e+000
5.901357e+002;0.000000e+000
5.920643e+002;0.000000e+000
5.939928e+002;0.000000e+000
5.959213e+002;0.000000e+000
5.978499e+002;0.000000e+000
5.997784e+002;2.031987e-001
6.017070e+002;2.032087e-001
6.036355e+002;2.072474e-001
6.055641e+002;2.097254e-001
6.074926e+002;2.084715e-001
6.094211e+002;2.080781e-001
6.113497e+002;2.078855e-001
6.132783e+002;2.064619e-001
6.152068e+002;2.056913e-001
6.171354e+002;2.011030e-001
6.190639e+002;1.936332e-001
6.209924e+002;1.909408e-001
6.229210e+002;1.938751e-001
6.248495e+002;1.962097e-001
6.267781e+002;1.923351e-001
6.287067e+002;1.895604e-001
6.306352e+002;1.866285e-001
6.325637e+002;1.836510e-001
6.344923e+002;1.839101e-001
6.364208e+002;1.872667e-001
6.383494e+002;1.883253e-001
6.402780e+002;1.840618e-001
6.422065e+002;1.806576e-001
6.441350e+002;1.827890e-001
6.460636e+002;1.855104e-001
6.479921e+002;1.840904e-001
6.499207e+002;1.813090e-001
6.518492e+002;1.823984e-001
6.537778e+002;1.858106e-001
6.557063e+002;1.876130e-001
6.576349e+002;1.880756e-001
6.595634e+002;1.890211e-001
6.614919e+002;1.913919e-001
6.634205e+002;1.959321e-001
6.653491e+002;1.969002e-001
6.672776e+002;1.956835e-001
6.692062e+002;1.956918e-001
6.711347e+002;1.952171e-001
6.730632e+002;1.910155e-001
6.749918e+002;1.825591e-001
6.769203e+002;1.718899e-001
6.788489e+002;1.627575e-001
6.807775e+002;1.583500e-001
6.827060e+002;1.542884e-001
6.846345e+002;1.491466e-001
6.865631e+002;1.473613e-001
6.884916e+002;1.473655e-001
6.904202e+002;1.467105e-001
6.923488e+002;1.463836e-001
6.942773e+002;1.455764e-001
6.962058e+002;1.452470e-001
6.981344e+002;1.450795e-001
7.000629e+002;1.437723e-001
7.019915e+002;1.425695e-001
7.039200e+002;1.421448e-001
7.058486e+002;1.418931e-001
7.077771e+002;1.414599e-001
7.097057e+002;1.419083e-001
7.116342e+002;1.417464e-001
7.135627e+002;1.408920e-001
7.154913e+002;1.392188e-001
7.174199e+002;1.382802e-001
7.193484e+002;1.374883e-001
7.212770e+002;1.358942e-001
7.232055e+002;1.346428e-001
7.251340e+002;1.339213e-001
7.270626e+002;1.328351e-001
7.289911e+002;1.316475e-001
7.309197e+002;1.303547e-001
7.328483e+002;1.293680e-001
7.347768e+002;1.293001e-001
7.367053e+002;1.290696e-001
7.386339e+002;1.276651e-001
7.405624e+002;1.262906e-001
7.424910e+002;1.253967e-001
7.444196e+002;1.252227e-001
7.463481e+002;1.251771e-001
7.482766e+002;1.244747e-001
7.502052e+002;1.235379e-001
7.521337e+002;1.230402e-001
7.540623e+002;1.220617e-001
7.559908e+002;1.201411e-001
7.579194e+002;1.190175e-001
7.598479e+002;1.183671e-001
7.617765e+002;1.182897e-001
7.637050e+002;1.182962e-001
7.656335e+002;1.174221e-001
7.675621e+002;1.161970e-001
7.694907e+002;1.151693e-001
7.714192e+002;1.145586e-001
7.733478e+002;1.132722e-001
7.752763e+002;1.121316e-001
7.772048e+002;1.118336e-001
7.791334e+002;1.122303e-001
7.810620e+002;1.128652e-001
7.829905e+002;1.124762e-001
7.849191e+002;1.116027e-001
7.868476e+002;1.103436e-001
7.887761e+002;1.091953e-001
7.907047e+002;1.089617e-001
7.926332e+002;1.089269e-001
7.945618e+002;1.088800e-001
7.964903e+002;1.086467e-001
7.984189e+002;1.078999e-001
8.003474e+002;1.067454e-001
8.022759e+002;1.062782e-001
8.042045e+002;1.059169e-001
8.061331e+002;1.055501e-001
8.080616e+002;1.056796e-001
8.099902e+002;1.057748e-001
8.119187e+002;1.060130e-001
8.138472e+002;1.065768e-001
8.157758e+002;1.070423e-001
8.177043e+002;1.072468e-001
8.196329e+002;1.067538e-001
8.215615e+002;1.058614e-001
8.234900e+002;1.060061e-001
8.254185e+002;1.062924e-001
8.273471e+002;1.057212e-001
8.292756e+002;1.057959e-001
8.312042e+002;1.059417e-001
8.331328e+002;1.052654e-001
8.350613e+002;1.050183e-001
8.369898e+002;1.054282e-001
8.389184e+002;1.054232e-001
8.408469e+002;1.050722e-001
8.427755e+002;1.049341e-001
8.447040e+002;1.046745e-001
8.466326e+002;1.037811e-001
8.485611e+002;1.035408e-001
8.504897e+002;1.038298e-001
8.524182e+002;1.040501e-001
8.543467e+002;1.043182e-001
8.562753e+002;1.045617e-001
8.582039e+002;1.045675e-001
8.601324e+002;1.043856e-001
8.620610e+002;1.045625e-001
8.639895e+002;1.052274e-001
8.659180e+002;1.062592e-001
8.678466e+002;1.067274e-001
8.697751e+002;1.074912e-001
8.717037e+002;1.095310e-001
8.736323e+002;1.116744e-001
8.755608e+002;1.135113e-001
8.774893e+002;1.160615e-001
8.794179e+002;1.192706e-001
8.813464e+002;1.229807e-001
8.832750e+002;1.271707e-001
8.852036e+002;1.314413e-001
8.871321e+002;1.353807e-001
8.890606e+002;1.391935e-001
8.909892e+002;1.428718e-001
8.929177e+002;1.455244e-001
8.948463e+002;1.464512e-001
8.967748e+002;1.454071e-001
8.987034e+002;1.431643e-001
9.006319e+002;1.402415e-001
9.025605e+002;1.368151e-001
9.044890e+002;1.336129e-001
9.064175e+002;1.306449e-001
9.083461e+002;1.278165e-001
9.102747e+002;1.254433e-001
9.122032e+002;1.238212e-001
9.141318e+002;1.225991e-001
9.160603e+002;1.217238e-001
9.179888e+002;1.215668e-001
9.199174e+002;1.217261e-001
9.218459e+002;1.222908e-001
9.237745e+002;1.231955e-001
9.257031e+002;1.239548e-001
9.276316e+002;1.247240e-001
9.295601e+002;1.256934e-001
9.314887e+002;1.268426e-001
9.334172e+002;1.281498e-001
9.353458e+002;1.295891e-001
9.372744e+002;1.306816e-001
9.392029e+002;1.315214e-001
9.411314e+002;1.331570e-001
9.430600e+002;1.351783e-001
9.449885e+002;1.370729e-001
9.469171e+002;1.394086e-001
9.488456e+002;1.421342e-001
9.507742e+002;1.451552e-001
9.527027e+002;1.483420e-001
9.546313e+002;1.518047e-001
9.565598e+002;1.555514e-001
9.584883e+002;1.596136e-001
9.604169e+002;1.639259e-001
9.623455e+002;1.676742e-001
9.642740e+002;1.710023e-001
9.662026e+002;1.742504e-001
9.681311e+002;1.779947e-001
9.700596e+002;1.821992e-001
9.719882e+002;1.867888e-001
9.739167e+002;1.920117e-001
9.758453e+002;1.984638e-001
9.777739e+002;2.061964e-001
9.797024e+002;2.148682e-001
9.816309e+002;2.244991e-001
9.835595e+002;2.346169e-001
9.854880e+002;2.453045e-001
9.874166e+002;2.561657e-001
9.893452e+002;2.661617e-001
9.912737e+002;2.749846e-001
9.932022e+002;2.819839e-001
9.951307e+002;2.871994e-001
9.970593e+002;2.911146e-001
9.989879e+002;2.937660e-001
1.000916e+003;2.947741e-001
1.002845e+003;2.956636e-001
1.004773e+003;2.981127e-001
1.006702e+003;3.019954e-001
1.008631e+003;3.065540e-001
1.010559e+003;3.115864e-001
1.012488e+003;3.173960e-001
1.014416e+003;3.231367e-001
1.016345e+003;3.283375e-001
1.018273e+003;3.326694e-001
1.020202e+003;3.355973e-001
1.022130e+003;3.369915e-001
1.024059e+003;3.376226e-001
1.025988e+003;3.368188e-001
1.027916e+003;3.345735e-001
1.029845e+003;3.314547e-001
1.031773e+003;3.273771e-001
1.033702e+003;3.233830e-001
1.035630e+003;3.198427e-001
1.037559e+003;3.164752e-001
1.039487e+003;3.140376e-001
1.041416e+003;3.132609e-001
1.043344e+003;3.118737e-001
1.045273e+003;3.098183e-001
1.047202e+003;3.079763e-001
1.049130e+003;3.063557e-001
1.051059e+003;3.050051e-001
1.052987e+003;3.027589e-001
1.054916e+003;3.001189e-001
1.056844e+003;2.972056e-001
1.058773e+003;2.934989e-001
1.060701e+003;2.891780e-001
1.062630e+003;2.838005e-001
1.064558e+003;2.781378e-001
1.066487e+003;2.731947e-001
1.068416e+003;2.692081e-001
1.070344e+003;2.661650e-001
1.072273e+003;2.627619e-001
1.074201e+003;2.592932e-001
1.076130e+003;2.560728e-001
1.078058e+003;2.524508e-001
1.079987e+003;2.489566e-001
1.081915e+003;2.456487e-001
1.083844e+003;2.420351e-001
1.085773e+003;2.380044e-001
1.087701e+003;2.333365e-001
1.089630e+003;2.291282e-001
1.091558e+003;2.249751e-001
1.093487e+003;2.207231e-001
1.095415e+003;2.164957e-001
1.097344e+003;2.116850e-001
1.099272e+003;2.059821e-001
1.101201e+003;2.007262e-001
1.103129e+003;1.964045e-001
1.105058e+003;1.927454e-001
1.106987e+003;1.894879e-001
1.108915e+003;1.874423e-001
1.110844e+003;1.855327e-001
1.112772e+003;1.830705e-001
1.114701e+003;1.800284e-001
1.116629e+003;1.767765e-001
1.118558e+003;1.731762e-001
1.120486e+003;1.692289e-001
