"wavenumber","intensity"
674.9918,0.366309
678.8489,0.3645873
682.706,0.3644113
686.5631,0.3616734
690.4202,0.359485
694.2773,0.3580424
698.1344,0.359947
701.9915,0.3644107
705.8486,0.3695583
709.7057,0.3766111
713.5628,0.3851533
717.4199,0.3965384
721.277,0.4079958
725.1341,0.4135658
728.9911,0.4147159
732.8483,0.4099424
736.7054,0.3995208
740.5624,0.3898534
744.4196,0.3859068
748.2767,0.383943
752.1337,0.3822531
755.9908,0.3812385
759.848,0.3800769
763.705,0.3782037
767.5621,0.3771538
771.4193,0.3754328
775.2763,0.373372
779.1334,0.3726442
782.9905,0.3731834
786.8476,0.3752232
790.7047,0.3779721
794.5618,0.3770233
798.4189,0.3727286
802.276,0.3689291
806.1331,0.3661524
809.9902,0.3646342
813.8473,0.3635195
817.7043,0.3625583
821.5615,0.361905
825.4186,0.3625234
829.2756,0.3650765
833.1328,0.3676776
836.9899,0.3698094
840.8469,0.3734233
844.704,0.378247
848.5612,0.3813035
852.4182,0.3801437
856.2753,0.3765006
860.1324,0.3734204
863.9895,0.3739361
867.8466,0.3803375
871.7037,0.3884914
875.5608,0.3895328
879.4179,0.3828101
883.275,0.373561
887.1321,0.3661938
890.9892,0.3623356
894.8463,0.3607972
898.7034,0.3588316
902.5605,0.3554755
906.4176,0.3518799
910.2747,0.3474258
914.1318,0.3431804
917.9889,0.3406031
921.8459,0.3394394
925.7031,0.3389661
929.5602,0.3381846
933.4172,0.3372396
937.2744,0.336719
941.1315,0.3361864
944.9885,0.3362129
948.8456,0.3373159
952.7028,0.338379
956.5598,0.3409414
960.4169,0.3456915
964.274,0.3524597
968.1311,0.35998
971.9882,0.3632057
975.8453,0.3601625
979.7024,0.3544017
983.5595,0.3499635
987.4166,0.3478599
991.2737,0.346035
995.1308,0.3450149
998.9879,0.3462806
1002.845,0.349807
1006.702,0.3561863
1010.559,0.3659064
1014.416,0.375661
1018.273,0.378812
1022.13,0.374987
1025.988,0.3709323
1029.845,0.3681647
1033.702,0.365734
1037.559,0.3645102
1041.416,0.3649453
1045.273,0.3653669
1049.13,0.3637798
1052.987,0.362436
1056.844,0.3630423
1060.701,0.3640172
1064.559,0.3656796
1068.416,0.3685282
1072.273,0.3711754
1076.13,0.3747098
1079.987,0.3787395
1083.844,0.3817574
1087.701,0.3831702
1091.558,0.3831898
1095.415,0.3824302
1099.272,0.3818097
1103.13,0.3813765
1106.987,0.3810004
1110.844,0.3802156
1114.701,0.3795207
1118.558,0.3792861
1122.415,0.3785115
1126.272,0.3769505
1130.129,0.3756729
1133.986,0.375062
1137.843,0.3744726
1141.7,0.3734682
1145.558,0.3716117
1149.415,0.3687317
1153.272,0.3646951
1157.129,0.3610664
1160.986,0.3588827
1164.843,0.3580905
1168.7,0.3586135
1172.557,0.3594807
1176.414,0.3585204
1180.271,0.3556334
1184.129,0.353019
1187.986,0.3519452
1191.843,0.3530015
1195.7,0.3558254
1199.557,0.3585882
1203.414,0.3601775
1207.271,0.3611789
1211.128,0.3617266
1214.985,0.3624792
1218.842,0.3648774
1222.699,0.3681
1226.557,0.370434
1230.414,0.3718677
1234.271,0.3730044
1238.128,0.3737009
1241.985,0.3739102
1245.842,0.3734665
1249.699,0.3728797
1253.556,0.3724076
1257.413,0.3720334
1261.271,0.3714245
1265.128,0.3702847
1268.985,0.3694023
1272.842,0.3688731
1276.699,0.3684331
1280.556,0.36801
1284.413,0.368003
1288.27,0.3680489
1292.127,0.3680139
1295.984,0.3681415
1299.841,0.3682516
1303.698,0.3688734
1307.556,0.369982
1311.413,0.3705431
1315.27,0.3695258
1319.127,0.3666787
1322.984,0.3630882
1326.841,0.3610825
1330.698,0.3617479
1334.555,0.3644381
1338.412,0.3662019
1342.27,0.3638566
1346.127,0.3601067
1349.984,0.3584713
1353.841,0.3588734
1357.698,0.3590288
1361.555,0.3601035
1365.412,0.3627317
1369.269,0.3645491
1373.126,0.3644144
1376.983,0.3631791
1380.84,0.362711
1384.698,0.3626787
1388.555,0.3623584
1392.412,0.3621578
1396.269,0.3639651
1400.126,0.3682336
1403.983,0.3724739
1407.84,0.3751131
1411.697,0.374763
1415.554,0.3699659
1419.411,0.3584673
1423.269,0.3497549
1427.125,0.3474652
1430.983,0.3482479
1434.84,0.3505823
1438.697,0.3536875
1442.554,0.3555598
1446.411,0.3567059
1450.268,0.3579629
1454.125,0.3583052
1457.982,0.3570665
1461.839,0.3554277
1465.697,0.3559171
1469.554,0.3578255
1473.411,0.3561821
1477.268,0.3501677
1481.125,0.3455785
1484.982,0.3418359
1488.839,0.3381237
1492.696,0.3359734
1496.553,0.3393033
1500.41,0.3494826
1504.268,0.3560145
1508.125,0.3514158
1511.982,0.3433292
1515.839,0.3400615
1519.696,0.3380404
1523.553,0.3368598
1527.41,0.3361164
1531.267,0.3354613
1535.124,0.3344891
1538.981,0.333711
1542.838,0.332477
1546.696,0.3322318
1550.553,0.3324502
1554.41,0.332106
1558.267,0.3316305
1562.124,0.3315656
1565.981,0.3334207
1569.838,0.3356742
1573.695,0.3389364
1577.552,0.3422535
1581.409,0.3410721
1585.267,0.3364331
1589.124,0.3328388
1592.981,0.3312035
1596.838,0.3307393
1600.695,0.3313683
1604.552,0.3327231
1608.409,0.3345125
1612.266,0.3359863
1616.123,0.3353621
1619.98,0.3337579
1623.837,0.3334504
1627.695,0.3335528
1631.552,0.3335128
1635.409,0.3332562
1639.266,0.3336875
1643.123,0.334417
1646.98,0.3351294
1650.837,0.3344406
1654.694,0.335494
1658.551,0.3389143
1662.408,0.3415849
1666.266,0.3442473
1670.123,0.3470962
1673.98,0.3498284
1677.837,0.3525619
1681.694,0.3542218
1685.551,0.3558089
1689.408,0.3577744
1693.265,0.3584653
1697.122,0.3599381
1700.979,0.3631009
1704.837,0.3665878
1708.694,0.3696543
1712.551,0.3704757
1716.408,0.3700739
1720.265,0.3700174
1724.122,0.3704864
1727.979,0.3697861
1731.836,0.3680786
1735.693,0.3664574
1739.55,0.3662517
1743.407,0.3660406
1747.265,0.3638895
1751.122,0.3568099
1754.979,0.3504512
1758.836,0.3457533
1762.693,0.3418379
1766.55,0.339291
1770.407,0.3376433
1774.264,0.3360863
1778.121,0.3355411
1781.978,0.3350069
1785.836,0.3346969
1789.693,0.3344763
1793.55,0.3343677
1797.407,0.3344736
1801.264,0.3348151
1805.121,0.3349813
1808.978,0.3350763
1812.835,0.3350044
1816.692,0.3351015
1820.549,0.3354943
1824.406,0.3355199
1828.264,0.3348668
1832.121,0.3340279
1835.978,0.3334069
1839.835,0.3324699
1843.692,0.331055
1847.549,0.3293244
1851.406,0.3281085
1855.263,0.3273548
1859.12,0.3267784
1862.977,0.3261365
1866.835,0.3255844
1870.692,0.3249612
1874.549,0.3245888
1878.406,0.3246784
1882.263,0.3250427
1886.12,0.3250783
1889.977,0.3250881
1893.834,0.3252133
1897.691,0.325194
1901.548,0.3253408
1905.406,0.3256732
1909.263,0.3261089
1913.12,0.3263603
1916.977,0.3264791
1920.834,0.326925
1924.691,0.3271511
1928.548,0.32727
1932.405,0.3278203
1936.262,0.3282928
1940.119,0.3287473
1943.976,0.3291624
1947.834,0.3298054
1951.691,0.3308264
1955.548,0.3318386
1959.405,0.3321986
1963.262,0.3315424
1967.119,0.3299307
1970.976,0.328062
1974.833,0.3269116
1978.69,0.3261673
1982.547,0.3256909
1986.405,0.3257085
1990.262,0.3256642
1994.119,0.3251428
1997.976,0.3247249
2001.833,0.3245363
2005.69,0.3245013
2009.547,0.3245741
2013.404,0.3243951
2017.261,0.3237723
2021.118,0.323097
2024.975,0.3227408
2028.833,0.3224906
2032.69,0.3222092
2036.547,0.3219809
2040.404,0.321777
2044.261,0.3214376
2048.118,0.3211343
2051.975,0.3211706
2055.832,0.3212475
2059.689,0.3213215
2063.546,0.3214102
2067.404,0.3216857
2071.261,0.3220795
2075.118,0.3224453
2078.975,0.3229692
2082.832,0.3235815
2086.689,0.3242653
2090.546,0.3248085
2094.403,0.3251727
2098.26,0.3254942
2102.117,0.3258947
2105.975,0.3261599
2109.832,0.326188
2113.689,0.3261447
2117.546,0.3261172
2121.403,0.3259954
2125.26,0.3258324
2129.117,0.3255139
2132.974,0.3250303
2136.831,0.3245708
2140.688,0.3241058
2144.545,0.3237033
2148.403,0.3233039
2152.26,0.322856
2156.117,0.3225679
2159.974,0.3221305
2163.831,0.3212827
2167.688,0.3208002
2171.545,0.3207327
2175.402,0.3205919
2179.259,0.3205253
2183.116,0.3205787
2186.974,0.3205453
2190.831,0.320544
2194.688,0.3204794
2198.545,0.3204359
2202.402,0.3205073
2206.259,0.3207792
2210.116,0.3212827
2213.973,0.3216444
2217.83,0.3219675
2221.688,0.3222197
2225.544,0.3224418
2229.402,0.3227273
2233.259,0.3229973
2237.116,0.3231878
2240.973,0.3235231
2244.83,0.3236759
2248.687,0.3238005
2252.544,0.3242266
2256.401,0.3244126
2260.258,0.3245356
2264.115,0.3247218
2267.973,0.3247346
2271.83,0.3247862
2275.687,0.3247801
2279.544,0.3248118
2283.401,0.3250261
2287.258,0.3251574
2291.115,0.3250833
2294.972,0.324712
2298.829,0.3244359
2302.687,0.3244529
2306.543,0.3242518
2310.401,0.3241682
2314.258,0.3243116
2318.115,0.324577
2321.972,0.3250195
2325.829,0.325501
2329.686,0.3256086
2333.543,0.3253868
2337.4,0.3252593
2341.257,0.3253741
2345.115,0.3255424
2348.972,0.3261258
2352.829,0.3261564
2356.686,0.3264212
2360.543,0.3265869
2364.4,0.3266953
2368.257,0.3269029
2372.114,0.327082
2375.971,0.3271918
2379.828,0.3272782
2383.686,0.3272627
2387.542,0.3271154
2391.4,0.3268202
2395.257,0.3264992
2399.114,0.3261774
2402.971,0.3258492
2406.828,0.3258443
2410.685,0.3257815
2414.542,0.3256732
2418.399,0.3255686
2422.256,0.3253895
2426.114,0.325063
2429.971,0.324792
2433.828,0.3246952
2437.685,0.3245802
2441.542,0.3244837
2445.399,0.3244767
2449.256,0.324402
2453.113,0.3244685
2456.97,0.3243798
2460.827,0.324385
2464.685,0.3244649
2468.542,0.3244008
2472.399,0.3246235
2476.256,0.3248634
2480.113,0.3248461
2483.97,0.3249754
2487.827,0.3252038
2491.684,0.3251674
2495.541,0.3250774
2499.398,0.3251914
2503.255,0.3254181
2507.113,0.3253627
2510.97,0.3253333
2514.827,0.3254671
2518.684,0.3254432
2522.541,0.3253573
2526.398,0.3255368
2530.255,0.3258685
2534.112,0.3260549
2537.969,0.3258319
2541.826,0.325902
2545.684,0.3261164
2549.541,0.3262601
2553.398,0.3261411
2557.255,0.3260181
2561.112,0.3259656
2564.969,0.3259369
2568.826,0.3259205
2572.683,0.3259045
2576.54,0.326082
2580.397,0.3261408
2584.254,0.3259748
2588.112,0.3258717
2591.969,0.3257157
2595.826,0.3253514
2599.683,0.3251988
2603.54,0.3251785
2607.397,0.3248974
2611.254,0.3247571
2615.111,0.3247743
2618.968,0.3246585
2622.825,0.3247653
2626.683,0.3249802
2630.54,0.3249173
2634.397,0.3244081
2638.254,0.3240251
2642.111,0.3238499
2645.968,0.3237095
2649.825,0.323563
2653.682,0.3235143
2657.539,0.3235241
2661.396,0.323535
2665.253,0.3234828
2669.111,0.3236419
2672.968,0.323915
2676.825,0.3238552
2680.682,0.3236735
2684.539,0.3235031
2688.396,0.3234028
2692.253,0.3235484
2696.11,0.3235591
2699.967,0.3233016
2703.824,0.3232781
2707.682,0.3235281
2711.539,0.3236349
2715.396,0.3236479
2719.253,0.323708
2723.11,0.3237818
2726.967,0.3240582
2730.824,0.3240777
2734.681,0.3240836
2738.538,0.3241303
2742.396,0.3242587
2746.252,0.3244117
2750.109,0.3244112
2753.967,0.3244093
2757.824,0.3244019
2761.681,0.3244478
2765.538,0.3245409
2769.395,0.3246759
2773.252,0.3247651
2777.109,0.3248063
2780.966,0.3249992
2784.823,0.325285
2788.681,0.3253731
2792.538,0.3255534
2796.395,0.3259727
2800.252,0.3265055
2804.109,0.3268774
2807.966,0.3267653
2811.823,0.326368
2815.68,0.326067
2819.537,0.325704
2823.395,0.3256597
2827.251,0.326031
2831.108,0.3262533
2834.966,0.3263846
2838.823,0.3266791
2842.68,0.3271611
2846.537,0.3278585
2850.394,0.3287462
2854.251,0.3293958
2858.108,0.3301087
2861.965,0.3307267
2865.822,0.3311979
2869.68,0.3317981
2873.537,0.3324331
2877.394,0.3329595
2881.251,0.3333491
2885.108,0.3340906
2888.965,0.3349069
2892.822,0.3350844
2896.679,0.3354307
2900.536,0.3370278
2904.394,0.3393433
2908.25,0.3404146
2912.107,0.3388058
2915.965,0.3359501
2919.822,0.3337709
2923.679,0.3327062
2927.536,0.3320073
2931.393,0.3320229
2935.25,0.3329505
2939.107,0.3342139
2942.964,0.3360325
2946.821,0.3384074
2950.679,0.3410617
2954.536,0.3434764
2958.393,0.3457127
2962.25,0.347602
2966.107,0.3491341
2969.964,0.3499089
2973.821,0.3490234
2977.678,0.3466124
2981.535,0.343901
2985.393,0.3415701
2989.25,0.3396657
2993.106,0.3386332
2996.964,0.3380142
3000.821,0.33722
3004.678,0.3366996
3008.535,0.336632
3012.392,0.3366005
3016.249,0.3354937
3020.106,0.3332522
3023.963,0.3313718
3027.82,0.3301415
3031.678,0.3294018
3035.535,0.3288365
3039.392,0.328374
3043.249,0.3287871
3047.106,0.3301865
3050.963,0.3316892
3054.82,0.3326025
3058.677,0.3323369
3062.534,0.3317353
3066.392,0.3317731
3070.249,0.331769
3074.105,0.3313847
3077.963,0.3312383
3081.82,0.3309631
3085.677,0.3300734
3089.534,0.3293729
3093.391,0.329587
3097.248,0.3299235
3101.105,0.3301896
3104.962,0.3302793
3108.819,0.3298182
3112.677,0.3291564
3116.534,0.3285976
3120.391,0.3285321
3124.248,0.3286984
3128.105,0.3285927
3131.962,0.328252
3135.819,0.3279247
3139.676,0.327565
3143.533,0.3273392
3147.391,0.3268382
3151.248,0.3264054
3155.104,0.3264623
3158.962,0.3262825
3162.819,0.3260981
3166.676,0.3260451
3170.533,0.3260529
3174.39,0.326073
3178.247,0.3258954
3182.104,0.3255552
3185.961,0.3255711
3189.818,0.3257276
3193.676,0.3257652
3197.533,0.3256496
3201.39,0.3257267
3205.247,0.3258973
3209.104,0.3258161
3212.961,0.3255956
3216.818,0.3254134
3220.675,0.325575
3224.532,0.3261172
3228.39,0.3263369
3232.247,0.3264883
3236.104,0.3265007
3239.961,0.3260591
3243.818,0.3259448
3247.675,0.3260529
3251.532,0.3259468
3255.389,0.3256225
3259.246,0.3253688
3263.104,0.3254064
3266.96,0.3252606
3270.817,0.3252019
3274.675,0.3251567
3278.532,0.3251075
3282.389,0.3251995
3286.246,0.3251529
3290.103,0.3250424
3293.96,0.3250487
3297.817,0.3251959
3301.674,0.325312
3305.531,0.3256371
3309.389,0.3256275
3313.246,0.325299
3317.103,0.3252792
3320.96,0.3253338
3324.817,0.325623
3328.674,0.3262255
3332.531,0.326475
3336.388,0.3261965
3340.245,0.3259615
3344.103,0.3257703
3347.959,0.3257633
3351.816,0.3259735
3355.674,0.3259821
3359.531,0.325884
3363.388,0.3256771
3367.245,0.3252852
3371.102,0.3252335
3374.959,0.3255045
3378.816,0.3253579
3382.673,0.3250124
3386.53,0.3251147
3390.388,0.3254917
3394.245,0.3257359
3398.102,0.3257384
3401.959,0.3255503
3405.816,0.3258991
3409.673,0.3264698
3413.53,0.327364
3417.387,0.3287328
3421.244,0.3302844
3425.102,0.3317741
3428.958,0.3330733
3432.815,0.3333236
3436.673,0.3322811
3440.53,0.3309312
3444.387,0.3296599
3448.244,0.3287827
3452.101,0.3284779
3455.958,0.3280447
3459.815,0.3274606
3463.672,0.3269927
3467.529,0.3266414
3471.387,0.3268368
3475.244,0.3269863
3479.101,0.3268336
3482.958,0.3266449
3486.815,0.3265009
3490.672,0.3263983
3494.529,0.3265755
3498.386,0.3269175
3502.243,0.3270997
3506.101,0.3271728
3509.958,0.3272314
3513.814,0.3273483
3517.672,0.3273764
3521.529,0.3273251
3525.386,0.3272805
3529.243,0.3277226
3533.1,0.3282347
3536.957,0.3285418
3540.814,0.3290756
3544.671,0.3291993
3548.528,0.3289143
3552.386,0.3290601
3556.243,0.3296951
3560.1,0.3304591
3563.957,0.3303883
3567.814,0.3284352
3571.671,0.3275397
3575.528,0.3276523
3579.385,0.3273936
3583.242,0.3274073
3587.1,0.3268416
3590.957,0.3258881
3594.813,0.3257428
3598.671,0.3257809
3602.528,0.3256575
3606.385,0.325553
3610.242,0.3260195
3614.099,0.3261792
3617.956,0.3254429
3621.813,0.3260363
3625.67,0.3263097
3629.527,0.3258239
3633.385,0.3263957
3637.242,0.3273678
3641.099,0.3280541
3644.956,0.328572
3648.813,0.3276971
3652.67,0.3254632
3656.527,0.3254534
3660.384,0.326179
3664.241,0.3270844
3668.099,0.3277521
3671.956,0.3279059
3675.813,0.3258014
3679.67,0.3251734
3683.527,0.325601
3687.384,0.325083
3691.241,0.32412
3695.098,0.323994
3698.955,0.3240035
3702.813,0.3241697
3706.669,0.3245174
3710.526,0.3242351
3714.384,0.3237441
3718.241,0.3236804
3722.098,0.3232251
3725.955,0.3231758
3729.812,0.3235979
3733.669,0.3238092
3737.526,0.3233516
3741.383,0.3236691
3745.24,0.3243242
3749.098,0.3251563
3752.955,0.3251891
3756.812,0.3257704
3760.669,0.3257262
3764.526,0.3253425
3768.383,0.3250685
3772.24,0.325293
3776.097,0.3256658
3779.954,0.3254824
3783.812,0.3250296
3787.668,0.3251008
3791.525,0.3254498
3795.383,0.3251666
3799.24,0.3246578
3803.097,0.3236294
3806.954,0.3229658
3810.811,0.324211
3814.668,0.3257516
3818.525,0.3263097
3822.382,0.3249117
3826.239,0.3244452
3830.097,0.3251474
3833.954,0.3262322
3837.811,0.3262107
3841.668,0.3255543
3845.525,0.3260015
3849.382,0.3256877
3853.239,0.3251952
3857.096,0.324621
3860.953,0.3250094
3864.811,0.32501
3868.667,0.3247256
3872.524,0.3247389
3876.382,0.3252935
3880.239,0.3247981
3884.096,0.3243035
3887.953,0.3249825
3891.81,0.3259978
3895.667,0.3265243
3899.524,0.3263401
3903.381,0.3249135
3907.238,0.3242101
3911.096,0.3251187
3914.953,0.3261299
3918.81,0.3265866
3922.667,0.326638
3926.524,0.3262087
3930.381,0.325637
3934.238,0.3252788
3938.095,0.3257232
3941.952,0.3257563
3945.81,0.3254579
3949.667,0.3257195
3953.523,0.3261311
3957.381,0.325964
3961.238,0.3260463
3965.095,0.3265435
3968.952,0.3267216
3972.809,0.3266353
3976.666,0.3262981
3980.523,0.3260343
3984.38,0.3261802
3988.237,0.3259439
3992.095,0.3254406
3995.952,0.3256082
3999.809,0.3256323
