"wavenumber","intensity"
674.9918,0.4992959
678.8489,0.4983779
682.706,0.4983779
686.5631,0.4957419
690.4202,0.4934653
694.2773,0.4921721
698.1344,0.4941705
701.9915,0.5006037
705.8486,0.5081891
709.7057,0.5142961
713.5628,0.5243396
717.4199,0.54676
721.277,0.5799255
725.1341,0.602842
728.9911,0.6068833
732.8483,0.5950043
736.7054,0.5680967
740.5624,0.5339385
744.4196,0.5097263
748.2767,0.4992913
752.1337,0.4943068
755.9908,0.4910349
759.848,0.4901227
763.705,0.4897117
767.5621,0.4904414
771.4193,0.4926553
775.2763,0.4951642
779.1334,0.4982291
782.9905,0.5035176
786.8476,0.5118321
790.7047,0.5214446
794.5618,0.5231737
798.4189,0.5155577
802.276,0.5098195
806.1331,0.5072265
809.9902,0.5045703
813.8473,0.5017567
817.7043,0.500033
821.5615,0.4996432
825.4186,0.5007569
829.2756,0.5048743
833.1328,0.5118304
836.9899,0.5211284
840.8469,0.533028
844.704,0.5458826
848.5612,0.55292
852.4182,0.5497915
856.2753,0.5411516
860.1324,0.5325351
863.9895,0.5315357
867.8466,0.5452483
871.7037,0.5637582
875.5608,0.5643926
879.4179,0.5490093
883.275,0.5316208
887.1321,0.5191228
890.9892,0.5134929
894.8463,0.512118
898.7034,0.5113995
902.5605,0.5075595
906.4176,0.5000843
910.2747,0.4914497
914.1318,0.4844476
917.9889,0.47982
921.8459,0.4764127
925.7031,0.473707
929.5602,0.4722079
933.4172,0.4716342
937.2744,0.4716829
941.1315,0.4722243
944.9885,0.4732491
948.8456,0.4755138
952.7028,0.4796907
956.5598,0.48612
960.4169,0.4950058
964.274,0.507562
968.1311,0.5217118
971.9882,0.5284505
975.8453,0.5229135
979.7024,0.5101153
983.5595,0.4994641
987.4166,0.4939501
991.2737,0.488533
995.1308,0.4830379
998.9879,0.4818922
1002.845,0.4851812
1006.702,0.4955411
1010.559,0.5152518
1014.416,0.5419375
1018.273,0.5582973
1022.13,0.5545546
1025.988,0.5441893
1029.845,0.5348566
1033.702,0.5289555
1037.559,0.5281211
1041.416,0.5290537
1045.273,0.5274409
1049.13,0.5221678
1052.987,0.5151835
1056.844,0.508397
1060.701,0.5035983
1064.559,0.5033787
1068.416,0.5084214
1072.273,0.5183557
1076.13,0.5328773
1079.987,0.5487383
1083.844,0.5608221
1087.701,0.5668828
1091.558,0.5694612
1095.415,0.5702091
1099.272,0.5692696
1103.13,0.5683372
1106.987,0.568019
1110.844,0.5675045
1114.701,0.5666288
1118.558,0.5648516
1122.415,0.5634072
1126.272,0.5614522
1130.129,0.5593605
1133.986,0.5576208
1137.843,0.5569174
1141.7,0.5567511
1145.558,0.5538367
1149.415,0.5465009
1153.272,0.5367976
1157.129,0.5268522
1160.986,0.5181419
1164.843,0.5134365
1168.7,0.5141282
1172.557,0.5168308
1176.414,0.5153909
1180.271,0.5095219
1184.129,0.5024926
1187.986,0.4961899
1191.843,0.4929551
1195.7,0.4938426
1199.557,0.497373
1203.414,0.5016919
1207.271,0.5062315
1211.128,0.5115823
1214.985,0.5185839
1218.842,0.5282342
1222.699,0.5372363
1226.557,0.5431572
1230.414,0.5490762
1234.271,0.5554682
1238.128,0.5592886
1241.985,0.5597506
1245.842,0.5582805
1249.699,0.5566349
1253.556,0.5551904
1257.413,0.5540547
1261.271,0.5529112
1265.128,0.5514733
1268.985,0.5501429
1272.842,0.5487689
1276.699,0.5477569
1280.556,0.5470439
1284.413,0.5466633
